,pretty_formula,composition,mean simul. packing efficiency,mean abs simul. packing efficiency,dist from 1 clusters |APE| < 0.010,PymatgenData mean X,PymatgenData std_dev X,PymatgenData mean group,PymatgenData std_dev group,PymatgenData mean block,PymatgenData std_dev block,PymatgenData mean atomic_mass,PymatgenData std_dev atomic_mass,PymatgenData mean atomic_radius,PymatgenData std_dev atomic_radius,PymatgenData mean mendeleev_no,PymatgenData std_dev mendeleev_no,PymatgenData mean electrical_resistivity,PymatgenData mean thermal_conductivity,PymatgenData std_dev thermal_conductivity,PymatgenData mean melting_point,PymatgenData std_dev melting_point,Miedema_deltaH_amor,frac s valence electrons,frac p valence electrons,frac d valence electrons,frac f valence electrons,Yang omega,Yang delta,Miedema_deltaH_ami,Miedema_deltaH_am_min
3097,Ir37Ni26Ta37,Ir37 Ni26 Ta37,0.017005548,0.017005548,0.073484692,1.8656,0.372413929,7.78,2.669006464,3,0,153.3312896,69.38093811,1.387,0.059492233,61.08,8.587945563,8.61E-08,100.25,49.75078341,2680.01,754.1805844,-0.66065766,0.110253583,0,0.318632856,0.571113561,0.598888855,0.054454834,0.20140119,-0.137644524
3098,Ir37Ni27Ta36,Ir37 Ni27 Ta36,0.018458,0.018458,0.086023253,1.8697,0.369125006,7.83,2.656286564,3,0,152.1087448,70.14921106,1.386,0.059057078,61.23,8.530998134,8.54E-08,100.59,49.40092058,2664.39,758.1451722,-0.65969275,0.110803324,0,0.32299169,0.566204986,0.60652094,0.054742322,0.201334229,-0.136002526
3099,Ir37Ni28Ta35,Ir37 Ni28 Ta35,0.01991021,0.01991021,0.098994949,1.8738,0.365867731,7.88,2.642953054,3,0,150.8862,70.89417925,1.385,0.058613292,61.38,8.472564852,8.48E-08,100.93,49.06195117,2648.77,761.8120249,-0.657852747,0.111358575,0,0.327394209,0.561247216,0.614374462,0.054994498,0.201040146,-0.133952807
3100,Ir37Ni29Ta34,Ir37 Ni29 Ta34,0.021362181,0.021362181,0.112249722,1.8779,0.362636541,7.93,2.628976308,3,0,149.6636552,71.6180042,1.384,0.058159906,61.53,8.412515978,8.42E-08,101.27,48.73338558,2633.15,765.194007,-0.655090824,0.111919418,0,0.331841074,0.556239508,0.622484392,0.05521156,0.200497212,-0.131457651
3101,Ir37Ni30Ta33,Ir37 Ni30 Ta33,0.02281391,0.02281391,0.125698051,1.882,0.35942592,7.98,2.614323688,3,0,148.4411104,72.32268111,1.383,0.057695898,61.68,8.350713583,8.35E-08,101.61,48.41476646,2617.53,768.3023958,-0.651362029,0.112485939,0,0.336332958,0.551181102,0.630888218,0.055393633,0.199685539,-0.128481662
3102,Ir37Ni31Ta32,Ir37 Ni31 Ta32,0.024265399,0.024265399,0.139283883,1.8861,0.356230368,8.03,2.598959258,3,0,147.2185656,73.01006126,1.382,0.057220188,61.83,8.287010382,8.29E-08,101.95,48.10566631,2601.91,771.1470111,-0.646623744,0.113058225,0,0.340870548,0.546071227,0.639626458,0.055540773,0.19858741,-0.126391428
3103,Ir37Ni32Ta31,Ir37 Ni32 Ta31,0.025716647,0.025716647,0.152970585,1.8902,0.353044367,8.08,2.582843462,3,0,145.9960208,73.68187157,1.381,0.056731625,61.98,8.221248425,8.23E-08,102.29,47.80568522,2586.29,773.7363242,-0.640836146,0.113636364,0,0.345454545,0.540909091,0.648743256,0.055652966,0.197187577,-0.124691269
3104,Ir37Ni33Ta30,Ir37 Ni33 Ta30,0.027167654,0.027167654,0.16673332,1.8943,0.349862342,8.13,2.565932743,3,0,144.773476,74.3397317,1.38,0.056228981,62.13,8.153257616,8.17E-08,102.63,47.5144489,2570.67,776.0775465,-0.633962641,0.114220445,0,0.350085665,0.535693889,0.658287062,0.055730131,0.195473537,-0.122422878
3105,Ir37Ni34Ta29,Ir37 Ni34 Ta29,0.028618421,0.028618421,0.180554701,1.8984,0.346678629,8.18,2.548179107,3,0,143.5509312,74.98516921,1.379,0.055710934,62.28,8.082854038,8.10E-08,102.97,47.23160691,2555.05,778.1767025,-0.625970289,0.114810563,0,0.354764638,0.530424799,0.668311443,0.055772119,0.193435776,-0.119564959
3106,Ir37Ni35Ta28,Ir37 Ni35 Ta28,0.030068947,0.030068947,0.194422221,1.9025,0.343487431,8.23,2.529529617,3,0,142.3283864,75.61963312,1.378,0.055176059,62.43,8.009838031,8.04E-08,103.31,46.95683097,2539.43,780.0386862,-0.616830201,0.115406809,0,0.35949221,0.525100981,0.678876038,0.055778711,0.191067984,-0.116100882
3107,Ir37Ni36Ta27,Ir37 Ni36 Ta27,0.031519232,0.031519232,0.208326667,1.9066,0.34028278,8.28,2.5099258,3,0,141.1058416,76.24450613,1.377,0.054622809,62.58,7.933991989,7.98E-08,103.65,46.68981358,2523.81,781.6673047,-0.606517909,0.116009281,0,0.364269142,0.519721578,0.690047698,0.055749621,0.188367229,-0.112019094
3108,Ir37Ni37Ta26,Ir37 Ni37 Ta26,0.032969277,0.032969277,0.222261108,1.9107,0.337058492,8.33,2.489302957,3,0,139.8832968,76.8611158,1.376,0.054049499,62.73,7.855077797,7.91E-08,103.99,46.43026667,2508.19,783.0653072,-0.595013721,0.116618076,0,0.36909621,0.514285714,0.701901874,0.055684489,0.185334106,-0.107313518
3109,Ir37Ni38Ta25,Ir37 Ni38 Ta25,0.03441908,0.03441908,0.228555245,1.9148,0.333808115,8.38,2.467589361,3,0,138.660752,77.47074478,1.375,0.053454285,62.88,7.77283385,7.85E-08,104.33,46.17792043,2492.57,784.2344025,-0.582303034,0.117233294,0,0.373974209,0.508792497,0.714524293,0.055582882,0.181972853,-0.101983928
3110,Ir37Ni39Ta24,Ir37 Ni39 Ta24,0.009816399,0.034924848,0.2151453,1.9189,0.330524877,8.43,2.444705304,3,0,137.4382072,78.07464054,1.374,0.052835139,63.03,7.686971555,7.79E-08,104.67,45.93252227,2476.95,785.175264,-0.56837663,0.117855038,0,0.378903948,0.503241014,0.728013026,0.055444291,0.178291433,-0.096036292
3111,Ir37Ni40Ta23,Ir37 Ni40 Ta23,-0.020147679,0.034691505,0.201835329,1.923,0.327201626,8.48,2.420561974,3,0,136.2156624,78.6740244,1.373,0.05218982,63.18,7.597171194,7.72E-08,105.01,45.69383589,2461.33,785.8875211,-0.553230938,0.118483412,0,0.383886256,0.497630332,0.742481053,0.055268125,0.174301594,-0.089483102
3112,Ir37Ni41Ta22,Ir37 Ni41 Ta22,-0.03341612,0.03341612,0.188646495,1.9271,0.323830762,8.53,2.395060129,3,0,134.9931176,79.27010033,1.372,0.051515841,63.33,7.503077006,7.66E-08,105.35,45.46164041,2445.71,786.3697398,-0.536868271,0.119118523,0,0.388921977,0.4919595,0.758059466,0.055053706,0.170018906,-0.083898321
3113,Ir37Ni42Ta21,Ir37 Ni42 Ta21,-0.032012779,0.032012779,0.175606093,1.9312,0.320404157,8.58,2.368088499,3,0,133.7705728,79.86406352,1.371,0.050810426,63.48,7.404291284,7.60E-08,105.69,45.2357297,2430.09,786.6193883,-0.519297028,0.119760479,0,0.394011976,0.486227545,0.774901515,0.054800264,0.165462787,-0.078790168
3114,Ir37Ni43Ta20,Ir37 Ni43 Ta20,-0.030609257,0.030609257,0.162749808,1.9353,0.316913067,8.63,2.33952187,3,0,132.548028,80.45710884,1.37,0.050070461,63.63,7.300367248,7.54E-08,106.03,45.01591174,2414.47,786.6327895,-0.500531881,0.120409392,0,0.399157134,0.480433474,0.79318778,0.054506929,0.160656514,-0.073156026
3115,Ir37Ni44Ta19,Ir37 Ni44 Ta19,-0.029205556,0.029205556,0.150124948,1.9394,0.313348035,8.68,2.309218768,3,0,131.3254832,81.05043939,1.369,0.049292436,63.78,7.190800354,7.47E-08,106.37,44.80200804,2398.85,786.405057,-0.480593916,0.121065375,0,0.404358354,0.474576271,0.813132839,0.054172723,0.15562723,-0.067037326
3116,Ir37Ni45Ta18,Ir37 Ni45 Ta18,-0.027801674,0.027801674,0.137795138,1.9435,0.309698763,8.73,2.277018611,3,0,130.1029384,81.64527519,1.368,0.048472365,63.93,7.075017592,7.41E-08,106.71,44.59385325,2383.23,785.9300141,-0.45951076,0.121728545,0,0.409616555,0.4686549,0.834993975,0.053796548,0.15040596,-0.060483341
3117,Ir37Ni46Ta17,Ir37 Ni46 Ta17,-0.026397613,0.026397613,0.125847129,1.9476,0.30595398,8.78,2.242738219,3,0,128.8803936,82.24286232,1.367,0.047605699,64.08,6.952364189,7.35E-08,107.05,44.3912948,2367.61,785.2000937,-0.437316654,0.122399021,0,0.414932681,0.462668299,0.859082706,0.053377177,0.14502762,-0.053551382
3118,Ir37Ni47Ta16,Ir37 Ni47 Ta16,-0.024993372,0.024993372,0.114400612,1.9517,0.302101274,8.83,2.206167453,3,0,127.6578488,82.84448237,1.366,0.046687205,64.23,6.822086872,7.28E-08,107.39,44.19419263,2351.99,784.2062145,-0.414052487,0.123076923,0,0.420307692,0.456615385,0.885780248,0.052913234,0.139531043,-0.046306962
3119,Ir37Ni48Ta15,Ir37 Ni48 Ta15,-0.023588952,0.023588952,0.103387083,1.9558,0.298126896,8.88,2.167063726,3,0,126.435304,83.45146273,1.365,0.045710818,64.38,6.683312552,7.22E-08,107.73,44.00241904,2336.37,782.9376321,-0.389765771,0.123762376,0,0.425742574,0.45049505,0.91555861,0.052403184,0.133959006,-0.038823909
3120,Ir37Ni49Ta14,Ir37 Ni49 Ta14,-0.022184351,0.022184351,0.090308115,1.9599,0.294015523,8.93,2.125145007,3,0,125.2127592,84.06518756,1.364,0.044669448,64.53,6.535020774,7.16E-08,108.07,43.81585862,2320.75,781.3817592,-0.364510515,0.124455507,0,0.431238332,0.444306161,0.949009857,0.051845305,0.12835826,-0.031184406
3121,Ir37Ni50Ta13,Ir37 Ni50 Ta13,-0.020779571,0.020779571,0.077602978,1.964,0.289749976,8.98,2.080080766,3,0,123.9902144,84.68710989,1.363,0.043554729,64.68,6.376007527,7.09E-08,108.41,43.63440833,2305.13,779.5239487,-0.338346981,0.125156446,0,0.436795995,0.438047559,0.986887509,0.051237667,0.122779539,-0.023478924
3122,Ir37Ni51Ta12,Ir37 Ni51 Ta12,-0.019374611,0.019374611,0.065489609,1.9681,0.285310872,9.03,2.03148008,3,0,122.7676696,85.31876499,1.362,0.042356672,64.83,6.204836823,7.03E-08,108.75,43.45797764,2289.51,777.347234,-0.311341253,0.125865324,0,0.442416614,0.431718062,1.030166418,0.050578101,0.117277537,-0.01673878
3123,Ir37Ni52Ta11,Ir37 Ni52 Ta11,-0.017969471,0.017969471,0.054365021,1.9722,0.280676193,9.08,1.978875696,3,0,121.5451248,85.96178531,1.361,0.041063204,64.98,6.01977451,6.97E-08,109.09,43.28648885,2273.89,774.8320164,-0.28356453,0.126582278,0,0.448101266,0.425316456,1.080131554,0.049864163,0.111910801,-0.010759158
3124,Ir37Ni53Ta10,Ir37 Ni53 Ta10,-0.016564151,0.016564151,0.044969125,1.9763,0.275820754,9.13,1.921702248,3,0,120.32258,86.6179173,1.36,0.039659509,65.13,5.818695537,6.90E-08,109.43,43.11987753,2258.27,771.9556878,-0.255092025,0.127307447,0,0.45385105,0.418841502,1.138513473,0.049093086,0.106741485,-0.00503105
3125,Ir37Ni54Ta9,Ir37 Ni54 Ta9,-0.015158651,0.015158651,0.03588175,1.9804,0.270715535,9.18,1.859265718,3,0,119.1000352,87.28904062,1.359,0.038127079,65.28,5.598950153,6.84E-08,109.77,42.95809311,2242.65,768.6921749,-0.226001276,0.128040973,0,0.459667093,0.412291933,1.207701955,0.048261729,0.101834855,0.000327362
3126,Ir37Ni55Ta8,Ir37 Ni55 Ta8,-0.013752972,0.013752972,0.022079402,1.9845,0.265326821,9.23,1.790699337,3,0,117.8774904,87.97719005,1.358,0.036442289,65.43,5.357163994,6.78E-08,110.11,42.80109974,2227.03,765.0113855,-0.196369599,0.128783001,0,0.465550547,0.405666452,1.291096288,0.047366502,0.097258403,0.00519478
3127,Ir37Ni56Ta7,Ir37 Ni56 Ta7,-0.012347113,0.012347113,0.009354143,1.9886,0.2596151,9.28,1.714897675,3,0,116.6549456,88.68458091,1.357,0.034574163,65.58,5.088926433,6.72E-08,110.45,42.6488773,2211.41,760.8785318,-0.166270266,0.129533679,0,0.471502591,0.398963731,1.393706672,0.046403282,0.093080307,0.009450242
3128,Ir37Ni57Ta6,Ir37 Ni57 Ta6,-0.010941073,0.010941073,0.009354143,1.9927,0.253533613,9.33,1.6304138,3,0,115.4324008,89.41363849,1.356,0.032480677,65.73,4.788278336,6.65E-08,110.79,42.5014227,2195.79,756.2532997,-0.135766823,0.13029316,0,0.47752443,0.39218241,1.523246173,0.045367297,0.089366869,0.012978384
3129,Ir37Ni58Ta5,Ir37 Ni58 Ta5,-0.009534855,0.009534855,0.022079402,1.9968,0.247026421,9.38,1.535290072,3,0,114.209856,90.16703264,1.355,0.030102204,65.88,4.446811443,6.59E-08,111.13,42.35875152,2180.17,751.0888206,-0.104904624,0.131061599,0,0.4836173,0.385321101,1.692255306,0.044252981,0.086178328,0.015677421
3130,Ir37Ni59Ta4,Ir37 Ni59 Ta4,-0.008128456,0.008128456,0.03588175,2.0009,0.240025766,9.43,1.426760219,3,0,112.9873112,90.94771838,1.354,0.027348763,66.03,4.051936875,6.53E-08,111.47,42.22090006,2164.55,745.3303891,-0.073698283,0.131839156,0,0.489782465,0.378378378,1.922616396,0.043053781,0.083562136,0.017471153
3131,Ir37Ni60Ta3,Ir37 Ni60 Ta3,-0.006721877,0.006721877,0.042426407,2.005,0.232448399,9.48,1.300675314,3,0,111.7647664,91.7589842,1.353,0.024071776,66.18,3.583114522,6.46E-08,111.81,42.08792782,2148.93,738.9138502,-0.042113066,0.132625995,0,0.49602122,0.371352785,2.256330258,0.041761892,0.081542298,0.01832694
3132,Ir37Ni61Ta2,Ir37 Ni61 Ta2,-0.005315119,0.005315119,0.037416574,2.0091,0.224190304,9.53,1.150249446,3,0,110.5422216,92.60450962,1.352,0.019987766,66.33,3.00193578,6.40E-08,112.15,41.9599206,2133.31,731.7635494,-0.010037429,0.133422282,0,0.50233489,0.364242829,2.785777356,0.040367905,0.080102788,0.018282439
3133,Ir37Ni62Ta1,Ir37 Ni62 Ta1,-0.003908181,0.003908346,0.028066975,2.0132,0.215118894,9.58,0.962740898,3,0,109.3196768,93.48843454,1.351,0.014382396,66.48,2.215698275,6.34E-08,112.49,41.83699439,2117.69,723.7896996,0.022757207,0.134228188,0,0.508724832,0.35704698,3.762336466,0.038860295,0.079162381,0.017485003
3134,Ir37Ni63Ta0,Ir37 Ni63,-0.002501063,0.003378719,0.018182746,2.0173,0.205060967,9.63,0.707106781,3,0,108.097132,94.41544301,1.35,0,66.63,0.707106781,6.27E-08,112.83,41.71930009,2102.07,714.8849558,0.0566745,0.135043889,0,0.515192438,0.349763673,6.175628178,0.037224696,0.078538003,0.016248763
3135,Ir38Ni0Ta62,Ir38 Ta62,-0.020128386,0.020128386,0.270720882,1.766,0.494974747,6.52,2.828427125,3,0,185.2301456,7.96847117,1.412,0.070710678,57.32,9.899494937,1.02E-07,92.34,65.76093065,3080.62,389.6158364,-0.524240514,0.097465887,0,0.220272904,0.682261209,0.347071977,0.030855191,0.194248491,-0.081671736
3136,Ir38Ni1Ta61,Ir38 Ni1 Ta61,-0.018466602,0.018627049,0.090921211,1.7701,0.487593259,6.57,2.827659062,3,0,184.0076008,19.7395669,1.411,0.07015262,57.47,9.840378931,1.01E-07,92.68,64.72496153,3065,429.4250999,-0.53333304,0.097895252,0,0.223690651,0.678414097,0.372329152,0.03268591,0.193871311,-0.083789306
3137,Ir38Ni2Ta60,Ir38 Ni2 Ta60,-0.016805604,0.017179819,0.080415587,1.7742,0.480593417,6.62,2.826284431,3,0,182.785056,26.34911118,1.41,0.069617,57.62,9.783149603,1.00E-07,93.02,63.74644974,3049.38,463.2436291,-0.542078835,0.098328417,0,0.227138643,0.67453294,0.390281391,0.03437581,0.193500377,-0.085905087
3138,Ir38Ni3Ta59,Ir38 Ni3 Ta59,-0.015753416,0.015753416,0.070395707,1.7783,0.473940129,6.67,2.824341491,3,0,181.5625112,31.29852978,1.409,0.069101161,57.77,9.727545839,9.97E-08,93.36,62.82044422,3033.76,492.5516328,-0.55051672,0.098765432,0,0.230617284,0.670617284,0.405493701,0.035944405,0.19316108,-0.08806025
3139,Ir38Ni4Ta58,Ir38 Ni4 Ta58,-0.014295574,0.014295574,0.057348835,1.7824,0.467602322,6.72,2.821862101,3,0,180.3399664,35.32073513,1.408,0.068602747,57.92,9.673335297,9.90E-08,93.7,61.94256825,3018.14,518.3165153,-0.558677744,0.099206349,0,0.234126984,0.666666667,0.418959015,0.037406612,0.192874383,-0.090288422
3140,Ir38Ni5Ta57,Ir38 Ni5 Ta57,-0.012837972,0.012837972,0.044969125,1.7865,0.461552354,6.77,2.818872676,3,0,179.1174216,38.72774809,1.407,0.068119658,58.07,9.620309751,9.84E-08,94.04,61.10893681,3002.52,541.2129463,-0.566585848,0.099651221,0,0.237668161,0.662680618,0.431158957,0.038774135,0.192657237,-0.092616357
3141,Ir38Ni6Ta56,Ir38 Ni6 Ta56,-0.011380612,0.011380612,0.033993463,1.7906,0.455765525,6.82,2.815394952,3,0,177.8948768,41.6885878,1.406,0.067650004,58.22,9.568281243,9.78E-08,94.38,60.31608791,2986.9,561.733893,-0.574258395,0.1001001,0,0.241241241,0.658658659,0.442383497,0.040056347,0.192522892,-0.095064451
3142,Ir38Ni7Ta55,Ir38 Ni7 Ta55,-0.009923492,0.009923492,0.026246693,1.7947,0.450219676,6.87,2.811446608,3,0,176.672332,44.30763953,1.405,0.06719208,58.37,9.51707887,9.72E-08,94.72,59.56092537,2971.28,580.2524039,-0.581706574,0.100553042,0,0.244846657,0.654600302,0.452828691,0.041260881,0.192481124,-0.097647148
3143,Ir38Ni8Ta54,Ir38 Ni8 Ta54,-0.008466613,0.008466613,0.024944383,1.7988,0.444894842,6.92,2.80704177,3,0,175.4497872,46.65498406,1.404,0.066744335,58.52,9.466546096,9.65E-08,95.06,58.84067074,2955.66,597.0585845,-0.588935736,0.101010101,0,0.248484848,0.650505051,0.462637299,0.042394045,0.192538404,-0.100373273
3144,Ir38Ni9Ta53,Ir38 Ni9 Ta53,-0.007009974,0.007009974,0.030912062,1.8029,0.43977297,6.97,2.802191417,3,0,174.2272424,48.78047898,1.403,0.066305351,58.67,9.416538462,9.59E-08,95.4,58.15282275,2940.04,612.3830106,-0.595945673,0.101471334,0,0.252156266,0.6463724,0.471918844,0.043461115,0.192698022,-0.103246313
3145,Ir38Ni10Ta52,Ir38 Ni10 Ta52,-0.005553576,0.005553576,0.041096093,1.807,0.434837667,7.02,2.796903712,3,0,173.0046976,50.72113837,1.402,0.06587382,58.82,9.366921647,9.53E-08,95.74,57.49512285,2924.42,626.4122342,-0.602730868,0.101936799,0,0.255861366,0.642201835,0.480760722,0.044466544,0.192960198,-0.106264663
3146,Ir38Ni11Ta51,Ir38 Ni11 Ta51,-0.004097419,0.004384218,0.041255797,1.8111,0.430073998,7.07,2.791184271,3,0,171.7821528,52.50535302,1.401,0.065448533,58.97,9.317569781,9.46E-08,96.08,56.8655259,2908.8,639.2994377,-0.609280716,0.102406554,0,0.259600614,0.637992832,0.489234883,0.045414126,0.193322165,-0.109421855
3147,Ir38Ni12Ta50,Ir38 Ni12 Ta50,-0.002641502,0.003517594,0.032324881,1.8152,0.4254683,7.12,2.785036374,3,0,170.559608,54.15546888,1.4,0.065028359,59.12,9.26836399,9.40E-08,96.42,56.26217505,2893.18,651.1719782,-0.615579749,0.102880658,0,0.263374486,0.633744856,0.497402108,0.046307117,0.193778263,-0.112706782
3148,Ir38Ni13Ta49,Ir38 Ni13 Ta49,-0.001185827,0.003505172,0.028066975,1.8193,0.42100803,7.17,2.77846114,3,0,169.3370632,55.68944638,1.399,0.064612236,59.27,9.219191114,9.34E-08,96.76,55.68338014,2877.56,662.1368712,-0.621607861,0.103359173,0,0.267183463,0.629457364,0.505314892,0.047148323,0.194320036,-0.116103928
3149,Ir38Ni14Ta48,Ir38 Ni14 Ta48,0.000269609,0.003547403,0.023533936,1.8234,0.416681629,7.22,2.771457657,3,0,168.1145184,57.12197398,1.398,0.064199162,59.42,9.169942571,9.27E-08,97.1,55.12759907,2861.94,672.2848622,-0.627340545,0.10384216,0,0.271028037,0.625129803,0.51301947,0.04794018,0.194936343,-0.119593608
3150,Ir38Ni15Ta47,Ir38 Ni15 Ta47,0.001724803,0.003644289,0.01037749,1.8275,0.412478406,7.27,2.76402308,3,0,166.8919736,58.46524169,1.397,0.063788179,59.57,9.120513334,9.21E-08,97.44,54.59342163,2846.32,681.6935087,-0.63274914,0.104329682,0,0.274908712,0.620761607,0.520557295,0.048684807,0.195613487,-0.123152224
3151,Ir38Ni16Ta46,Ir38 Ni16 Ta46,0.003179757,0.003795828,0.007844645,1.8316,0.408388433,7.32,2.756152708,3,0,165.6694288,59.72949418,1.396,0.063378369,59.72,9.070801,9.15E-08,97.78,54.07955546,2830.7,690.4295516,-0.637801109,0.104821803,0,0.278825996,0.616352201,0.527966149,0.049384051,0.196335376,-0.126752548
3152,Ir38Ni17Ta45,Ir38 Ni17 Ta45,0.00463447,0.00463447,0.020380987,1.8357,0.404402459,7.37,2.747840024,3,0,164.446884,60.92343612,1.395,0.062968844,59.87,9.020704939,9.09E-08,98.12,53.58481376,2815.08,698.5507651,-0.642460333,0.105318589,0,0.282780411,0.611901001,0.53528101,0.05003953,0.197083699,-0.130364025
3153,Ir38Ni18Ta44,Ir38 Ni18 Ta44,0.006088942,0.006088942,0.034194017,1.8398,0.400511823,7.42,2.739076723,3,0,163.2243392,62.05453555,1.394,0.06255874,60.02,8.970125484,9.02E-08,98.46,53.10810461,2799.46,706.1074196,-0.646687439,0.105820106,0,0.286772487,0.607407407,0.54253474,0.050652658,0.197838147,-0.133953106
3154,Ir38Ni19Ta43,Ir38 Ni19 Ta43,0.007543174,0.007543174,0.037416574,1.8439,0.396708388,7.47,2.729852708,3,0,162.0017944,63.12925528,1.393,0.062147208,60.17,8.918963179,8.96E-08,98.8,52.64842151,2783.84,713.1434504,-0.650440146,0.106326422,0,0.290802764,0.602870813,0.549758661,0.05122467,0.198576647,-0.137483607
3155,Ir38Ni20Ta42,Ir38 Ni20 Ta42,0.008997165,0.008997165,0.028284271,1.848,0.392984473,7.52,2.720156073,3,0,160.7792496,64.15323207,1.392,0.061733409,60.32,8.867118034,8.90E-08,99.14,52.20483508,2768.22,719.6974007,-0.653673644,0.106837607,0,0.294871795,0.598290598,0.556983043,0.051756647,0.199275641,-0.140398888
3156,Ir38Ni21Ta41,Ir38 Ni21 Ta41,0.010450915,0.010450915,0.024494897,1.8521,0.389332798,7.57,2.709973062,3,0,159.5567048,65.13141761,1.391,0.061316507,60.47,8.814488807,8.83E-08,99.48,51.77648575,2752.6,725.8031899,-0.656341002,0.107353731,0,0.29898014,0.59366613,0.564237525,0.052249527,0.199910383,-0.140067626
3157,Ir38Ni22Ta40,Ir38 Ni22 Ta40,0.011904425,0.011904425,0.028284271,1.8562,0.385746431,7.62,2.699288008,3,0,158.33416,66.06819068,1.39,0.060895663,60.62,8.760972284,8.77E-08,99.82,51.36257722,2736.98,731.4907434,-0.658393596,0.107874865,0,0.303128371,0.588996764,0.571551511,0.052704125,0.200455269,-0.139557462
3158,Ir38Ni23Ta39,Ir38 Ni23 Ta39,0.013357694,0.013357694,0.037416574,1.8603,0.382218736,7.67,2.688083253,3,0,157.1116152,66.96744759,1.389,0.060470031,60.77,8.706462543,8.71E-08,100.16,50.96237076,2721.36,736.7865131,-0.65978156,0.108401084,0,0.307317073,0.584281843,0.578954534,0.05312114,0.200884181,-0.138825842
3159,Ir38Ni24Ta38,Ir38 Ni24 Ta38,0.014810722,0.014810722,0.048989795,1.8644,0.378743332,7.72,2.676339048,3,0,155.8890704,67.8326758,1.388,0.060038747,60.92,8.650850207,8.64E-08,100.5,50.57518005,2705.74,741.7139093,-0.660454264,0.108932462,0,0.311546841,0.579520697,0.586476607,0.053501167,0.201170858,-0.137829782
3160,Ir38Ni25Ta37,Ir38 Ni25 Ta37,0.01626351,0.01626351,0.06164414,1.8685,0.375314051,7.77,2.66403342,3,0,154.6665256,68.66701437,1.387,0.059600928,61.07,8.594021653,8.58E-08,100.84,50.20036659,2690.12,746.2936619,-0.660360799,0.109469075,0,0.315818281,0.574712644,0.594148583,0.053844704,0.201289278,-0.136526378
3161,Ir38Ni26Ta36,Ir38 Ni26 Ta36,0.017716057,0.017716057,0.074833148,1.8726,0.371924897,7.82,2.651142031,3,0,153.4439808,69.4733043,1.386,0.059155663,61.22,8.535858179,8.52E-08,101.18,49.83733565,2674.5,750.5441222,-0.659450485,0.110011001,0,0.320132013,0.569856986,0.602002517,0.054152161,0.201214043,-0.13487333
3162,Ir38Ni27Ta35,Ir38 Ni27 Ta35,0.019168363,0.019168363,0.088317609,1.8767,0.368570007,7.87,2.637637997,3,0,152.221436,70.25413046,1.385,0.058702006,61.37,8.47623511,8.46E-08,101.52,49.48553257,2658.88,754.4815169,-0.657673379,0.11055832,0,0.324488668,0.564953013,0.610072059,0.054423864,0.20092077,-0.132829471
3163,Ir38Ni28Ta34,Ir38 Ni28 Ta34,0.020620428,0.020620428,0.10198039,1.8808,0.36524362,7.92,2.623491678,3,0,150.9988912,71.01185717,1.384,0.058238969,61.52,8.41502083,8.39E-08,101.86,49.14443953,2643.26,758.1201617,-0.654980789,0.111111111,0,0.328888889,0.56,0.618392874,0.054660059,0.200386478,-0.130355306
3164,Ir38Ni29Ta33,Ir38 Ni29 Ta33,0.022072253,0.022072253,0.115758369,1.8849,0.361940035,7.97,2.608670444,3,0,149.7763464,71.74865833,1.383,0.057765516,61.67,8.352075714,8.33E-08,102.2,48.81357256,2627.64,761.4726411,-0.651325796,0.111669458,0,0.333333333,0.554997208,0.627003104,0.054860915,0.199589963,-0.127413551
3165,Ir38Ni30Ta32,Ir38 Ni30 Ta32,0.023523837,0.023523837,0.129614814,1.889,0.358653577,8.02,2.593138389,3,0,148.5538016,72.46654331,1.382,0.057280551,61.82,8.287250952,8.27E-08,102.54,48.49247887,2612.02,764.5499591,-0.646663752,0.112233446,0,0.337822671,0.549943883,0.635943898,0.055026529,0.198512156,-0.124902457
3166,Ir38Ni31Ta31,Ir38 Ni31 Ta31,0.024975181,0.024975181,0.143527001,1.8931,0.355378566,8.07,2.576856014,3,0,147.3312568,73.16737941,1.381,0.056782912,61.97,8.220387239,8.20E-08,102.88,48.18073451,2596.4,767.3616652,-0.640952791,0.112803158,0,0.342357586,0.544839255,0.645260011,0.055156927,0.197136459,-0.123257156
3167,Ir38Ni32Ta30,Ir38 Ni32 Ta30,0.026426283,0.026426283,0.157480157,1.8972,0.352109274,8.12,2.559779846,3,0,146.108712,73.85291127,1.38,0.056271357,62.12,8.151313288,8.14E-08,103.22,47.87794217,2580.78,769.9159593,-0.634154303,0.113378685,0,0.346938776,0.53968254,0.655000495,0.055252065,0.195449054,-0.121051002
3168,Ir38Ni33Ta29,Ir38 Ni33 Ta29,0.027877146,0.027877146,0.171464282,1.9013,0.348839891,8.17,2.541862011,3,0,144.8861672,74.52477811,1.379,0.055744556,62.27,8.079844162,8.08E-08,103.56,47.58372925,2565.16,772.2197772,-0.626233403,0.113960114,0,0.351566952,0.534472934,0.665219521,0.055311828,0.193439181,-0.11826082
3169,Ir38Ni34Ta28,Ir38 Ni34 Ta28,0.029327767,0.029327767,0.18547237,1.9054,0.345564484,8.22,2.523049728,3,0,143.6636224,75.18452893,1.378,0.055201072,62.42,8.005779351,8.01E-08,103.9,47.29774607,2549.54,774.278859,-0.617159375,0.114547537,0,0.356242841,0.529209622,0.675977337,0.055336033,0.191099379,-0.114868205
