,pretty_formula,composition,mean simul. packing efficiency,mean abs simul. packing efficiency,dist from 1 clusters |APE| < 0.010,PymatgenData mean X,PymatgenData std_dev X,PymatgenData mean group,PymatgenData std_dev group,PymatgenData mean block,PymatgenData std_dev block,PymatgenData mean atomic_mass,PymatgenData std_dev atomic_mass,PymatgenData mean atomic_radius,PymatgenData std_dev atomic_radius,PymatgenData mean mendeleev_no,PymatgenData std_dev mendeleev_no,PymatgenData mean electrical_resistivity,PymatgenData mean thermal_conductivity,PymatgenData std_dev thermal_conductivity,PymatgenData mean melting_point,PymatgenData std_dev melting_point,Miedema_deltaH_amor,frac s valence electrons,frac p valence electrons,frac d valence electrons,frac f valence electrons,Yang omega,Yang delta,Miedema_deltaH_ami,Miedema_deltaH_am_min
2966,La35Al26C39,La35 Al26 C39,-0.022146942,0.031757035,0.038983688,1.7981,0.780050546,9.89,6.252746432,2.35,0.588089961,60.31628754,71.47664917,1.2805,0.662307471,69.4,33.7334354,4.12E-06,120.25,107.4991957,2142.2522,1638.993475,-0.273662045,0.589970501,0.306784661,0.103244838,0,0.211440342,0.359729251,0.288062997,-0.529867138
2967,La35Al27C38,La35 Al27 C38,-0.026328968,0.033741608,0.044462015,1.7887,0.773372866,9.88,6.23259163,2.35,0.587020057,60.46599592,71.21651674,1.286,0.657206688,69.25,33.54920381,4.02E-06,121.2,108.1953813,2113.5869,1629.661283,-0.297261317,0.591715976,0.304733728,0.103550296,0,0.21143633,0.355608558,0.283832427,-0.520737408
2968,La35Al28C37,La35 Al28 C37,-0.01553058,0.034978727,0.053235454,1.7793,0.766743546,9.87,6.214369898,2.35,0.586132918,60.61570431,70.97827616,1.2915,0.652230277,69.1,33.37435812,3.92E-06,122.15,108.9024866,2084.9216,1620.067087,-0.319392253,0.59347181,0.302670623,0.103857567,0,0.211357332,0.35144588,0.27924781,-0.511077102
2969,La35Al29C36,La35 Al29 C36,-0.019625965,0.033207719,0.053541261,1.7699,0.760150742,9.86,6.198047103,2.35,0.585426094,60.76541269,70.7615087,1.297,0.647370513,68.95,33.20863363,3.82E-06,123.1,109.621428,2056.2563,1610.190595,-0.340106435,0.595238095,0.300595238,0.104166667,0,0.211207192,0.347240106,0.274330624,-0.500927231
2970,La35Al30C35,La35 Al30 C35,-0.023713941,0.031559792,0.040824829,1.7605,0.753582671,9.85,6.183594594,2.35,0.584897652,60.91512108,70.56585822,1.3025,0.642620048,68.8,33.05179349,3.72E-06,124.05,110.3531413,2027.591,1600.010225,-0.359460229,0.597014925,0.298507463,0.104477612,0,0.210989461,0.342990034,0.269107259,-0.490334379
2971,La35Al31C34,La35 Al31 C34,-0.027794507,0.032351727,0.029439203,1.7511,0.747027543,9.84,6.170989016,2.35,0.584546151,61.06482947,70.39102874,1.308,0.637971873,68.65,32.90362736,3.62E-06,125,111.0985858,1998.9257,1589.502932,-0.377513716,0.598802395,0.296407186,0.104790419,0,0.210707424,0.338694371,0.263608181,-0.479349623
2972,La35Al32C33,La35 Al32 C33,0.025460726,0.031887658,0.021602469,1.7417,0.740473481,9.83,6.160212151,2.35,0.584370638,61.21453785,70.23678261,1.3135,0.633419276,68.5,32.76395021,3.52E-06,125.95,111.8587498,1970.2604,1578.644018,-0.394329674,0.600600601,0.294294294,0.105105105,0,0.210364123,0.334351722,0.257867092,-0.468027494
2973,La35Al33C32,La35 Al33 C32,0.019919398,0.031704748,0.021602469,1.7323,0.733908441,9.82,6.151250809,2.35,0.584370638,61.36424624,70.10293912,1.319,0.628955809,68.35,32.63260135,3.42E-06,126.9,112.6346554,1941.5951,1567.406919,-0.409972615,0.602409639,0.292168675,0.105421687,0,0.20996237,0.329960582,0.251920114,-0.456425012
2974,La35Al34C31,La35 Al34 C31,0.014369126,0.032971636,0.014142136,1.7229,0.727320134,9.81,6.144096752,2.35,0.584546151,61.51395462,69.98937345,1.3245,0.624575254,68.2,32.5094436,3.32E-06,127.85,113.4273633,1912.9298,1555.762963,-0.424507911,0.604229607,0.290030211,0.105740181,0,0.209504768,0.325519331,0.245805015,-0.444600789
2975,La35Al35C30,La35 Al35 C30,0.008809911,0.034419734,0,1.7135,0.720695936,9.8,6.138746658,2.35,0.584897652,61.66366301,69.89601617,1.33,0.620271587,68.05,32.39436273,3.22E-06,128.8,114.2379788,1884.2645,1543.681094,-0.438000994,0.606060606,0.287878788,0.106060606,0,0.208993717,0.321026218,0.239560492,-0.432614218
2976,La35Al36C29,La35 Al36 C29,0.003241752,0.036049042,0.014142136,1.7041,0.714022792,9.79,6.135202118,2.35,0.585426094,61.8133714,69.82285308,1.3355,0.616038953,67.9,32.28726701,3.12E-06,129.75,115.067657,1855.5992,1531.127565,-0.450516642,0.607902736,0.285714286,0.106382979,0,0.208431426,0.316479355,0.233225519,-0.420524751
2977,La35Al37C28,La35 Al37 C28,-0.00233535,0.037859561,0.028284271,1.6947,0.707287123,9.78,6.13346968,2.35,0.586132918,61.96307978,69.7699255,1.341,0.61187163,67.75,32.18808691,3.03E-06,130.7,115.9176094,1826.9339,1518.065572,-0.462118352,0.609756098,0.283536585,0.106707317,0,0.207819923,0.311876702,0.226838774,-0.408391255
2978,La35Al38C27,La35 Al38 C27,0.035043923,0.035043923,0.042426407,1.6853,0.700474706,9.77,6.133560917,2.35,0.587020057,62.11278817,69.73733092,1.3465,0.607764002,67.6,32.09677505,2.93E-06,131.65,116.7891104,1798.2686,1504.454843,-0.472867793,0.611620795,0.281345566,0.107033639,0,0.207161053,0.307216053,0.220438135,-0.39627146
2979,La35Al39C26,La35 Al39 C26,0.030356108,0.030356108,0.056568542,1.6759,0.693570558,9.76,6.135492545,2.35,0.588089961,62.26249655,69.72522423,1.352,0.603710529,67.45,32.01330627,2.83E-06,132.6,117.683504,1769.6033,1490.251154,-0.482824336,0.613496933,0.279141104,0.107361963,0,0.206456483,0.302495018,0.21406026,-0.384221475
2980,La35Al40C25,La35 Al40 C25,0.025665824,0.025665824,0.046291005,1.6665,0.686558794,9.75,6.139286579,2.35,0.589345607,62.41220494,69.73381923,1.3575,0.599705717,67.3,31.93767786,2.73E-06,133.55,118.6022122,1740.938,1475.405767,-0.492044661,0.615384615,0.276923077,0.107692308,0,0.2057077,0.297711008,0.207740227,-0.372295385
2981,La35Al41C24,La35 Al41 C24,0.020973071,0.020973071,0.032513733,1.6571,0.679422473,9.74,6.144970527,2.35,0.590790526,62.56191333,69.76339075,1.363,0.595744086,67.15,31.86990999,2.63E-06,134.5,119.5467429,1712.2727,1459.864767,-0.500582419,0.617283951,0.274691358,0.108024691,0,0.204916004,0.292861212,0.201511252,-0.36054491
2982,La35Al42C23,La35 Al42 C23,0.016277849,0.016277849,0.019272482,1.6477,0.672143424,9.73,6.152577644,2.35,0.592428833,62.71162171,69.81427724,1.3685,0.591820142,67,31.81004636,2.53E-06,135.45,120.5186999,1683.6074,1443.568279,-0.508487961,0.619195046,0.27244582,0.108359133,0,0.2040825,0.287942571,0.195404459,-0.349019119
2983,La35Al43C22,La35 Al43 C22,0.011580159,0.013572031,0.009258201,1.6383,0.664702035,9.72,6.16214722,2.35,0.594265257,62.8613301,69.88688393,1.374,0.58792834,66.85,31.75815501,2.43E-06,136.4,121.5197923,1654.9421,1426.449534,-0.515808107,0.621118012,0.270186335,0.108695652,0,0.203208083,0.282951755,0.189448705,-0.337764198
2984,La35Al44C21,La35 Al44 C21,0.006879999,0.012013215,0.014142136,1.6289,0.657077027,9.71,6.173724941,2.35,0.596305181,63.01103848,69.9816866,1.3795,0.584063053,66.7,31.71432937,2.33E-06,137.35,122.5518468,1626.2768,1408.43375,-0.522585959,0.62305296,0.267912773,0.109034268,0,0.202293417,0.277885124,0.183670446,-0.326823254
2985,La35Al45C20,La35 Al45 C20,0.002177371,0.010451929,0.026726124,1.6195,0.64924517,9.7,6.187363297,2.35,0.59855469,63.16074687,70.09923604,1.385,0.580218531,66.55,31.67868953,2.23E-06,138.3,123.6168197,1597.6115,1389.436782,-0.528860745,0.625,0.265625,0.109375,0,0.201338904,0.272738697,0.178093645,-0.316236151
2986,La35Al46C19,La35 Al46 C19,-0.002527725,0.011904663,0.040355563,1.6101,0.64118097,9.69,6.203122069,2.35,0.60102062,63.31045526,70.24016329,1.3905,0.576388861,66.4,31.65138383,2.13E-06,139.25,124.7168116,1568.9462,1369.363468,-0.534667679,0.626959248,0.263322884,0.109717868,0,0.200344649,0.267508102,0.172739706,-0.306039372
2987,La35Al47C18,La35 Al47 C18,-0.007235291,0.014568308,0.054248107,1.6007,0.632856275,9.68,6.221068893,2.35,0.603710624,63.46016364,70.40518567,1.396,0.572567924,66.25,31.6325907,2.03E-06,140.2,125.8540831,1540.2809,1348.1056,-0.540037844,0.628930818,0.261006289,0.110062893,0,0.199310405,0.262188533,0.167627421,-0.296265893
2988,La35Al48C17,La35 Al48 C17,0.005331701,0.01698513,0.058839186,1.5913,0.624239829,9.67,6.241279908,2.35,0.606633235,63.60987203,70.59511389,1.4015,0.568749345,66.1,31.62252084,1.93E-06,141.15,127.0310726,1511.6156,1325.539404,-0.544998077,0.630914826,0.258675079,0.110410095,0,0.198235506,0.256774679,0.162772942,-0.286945067
2989,La35Al49C16,La35 Al49 C16,0.000694819,0.016932524,0.049936247,1.5819,0.615296714,9.66,6.26384051,2.35,0.609797956,63.75958041,70.81086015,1.407,0.564926435,65.95,31.62141976,1.83E-06,142.1,128.2504165,1482.9503,1301.522366,-0.54957085,0.632911392,0.256329114,0.110759494,0,0.197118775,0.251260663,0.158189748,-0.2781025
2990,La35Al50C15,La35 Al50 C15,-0.003944532,0.017054653,0.043877189,1.5725,0.605987685,9.65,6.28884622,2.35,0.613215344,63.9092888,71.05344762,1.4125,0.561092132,65.8,31.62957085,1.73E-06,143.05,129.5149725,1454.285,1275.889195,-0.553774141,0.634920635,0.253968254,0.111111111,0,0.195958401,0.245639946,0.15388862,-0.269759927
2991,La35Al51C14,La35 Al51 C14,-0.008586351,0.017351517,0.041914039,1.5631,0.596268353,9.64,6.316403684,2.35,0.616897123,64.05899719,71.3240213,1.418,0.557238928,65.65,31.64729881,1.63E-06,144,130.8278451,1425.6197,1248.446612,-0.557621292,0.636942675,0.251592357,0.111464968,0,0.194751773,0.239905232,0.149877606,-0.261935064
2992,La35Al52C13,La35 Al52 C13,-0.01323064,0.018125706,0.044591094,1.5537,0.586088167,9.63,6.346631838,2.35,0.620856308,64.20870557,71.62386062,1.4235,0.553358787,65.5,31.67497379,1.53E-06,144.95,132.1924158,1396.9544,1218.966514,-0.561120842,0.638977636,0.249201278,0.111821086,0,0.193495257,0.234048337,0.146161971,-0.254641442
2993,La35Al53C12,La35 Al53 C12,-0.017877397,0.019782363,0.049913505,1.5443,0.575389149,9.62,6.37966324,2.35,0.625107342,64.35841396,71.95439408,1.429,0.549443052,65.35,31.7130161,1.43E-06,145.9,133.6123769,1368.2891,1187.176846,-0.564276321,0.641025641,0.246794872,0.112179487,0,0.192183885,0.228060039,0.142744136,-0.247888204
2994,La35Al54C11,La35 Al54 C11,-0.022526623,0.022526623,0.047902761,1.5349,0.564104286,9.61,6.415645633,2.35,0.629666268,64.50812234,72.31721614,1.4345,0.545482333,65.2,31.76190176,1.33E-06,146.85,135.0917707,1339.6238,1152.749146,-0.56708601,0.643086817,0.24437299,0.112540193,0,0.190810922,0.221929886,0.13962359,-0.241679867
2995,La35Al55C10,La35 Al55 C10,0.016258713,0.023150705,0.04317297,1.5255,0.552155471,9.6,6.454743745,2.35,0.634550918,64.65783073,72.71410691,1.44,0.54146638,65.05,31.82216904,1.23E-06,147.8,136.6350348,1310.9585,1115.281141,-0.569542654,0.64516129,0.241935484,0.112903226,0,0.189367252,0.215645959,0.136796775,-0.236016039
2996,La35Al56C9,La35 Al56 C9,0.012582138,0.022957754,0.042815139,1.5161,0.539450812,9.59,6.497141398,2.35,0.639781134,64.80753912,73.14705513,1.4455,0.537383928,64.9,31.89442597,1.13E-06,148.75,138.2470546,1282.2932,1074.271718,-0.571633117,0.647249191,0.239482201,0.113268608,0,0.187840478,0.209194577,0.134256939,-0.230891072
2997,La35Al57C8,La35 Al57 C8,0.008909803,0.022596776,0.046929382,1.5067,0.525881085,9.58,6.543043969,2.35,0.645379034,64.9572475,73.61828501,1.451,0.533222518,64.75,31.9793593,1.03E-06,149.7,139.9332241,1253.6279,1029.083657,-0.573337971,0.649350649,0.237012987,0.113636364,0,0.186213586,0.202559908,0.131993948,-0.226293663
2998,La35Al58C7,La35 Al58 C7,0.005241706,0.02206777,0.038135561,1.4973,0.511314923,9.57,6.592681281,2.35,0.651369315,65.10695589,74.13028774,1.4565,0.52896828,64.6,32.07774498,9.31E-07,150.65,141.6995175,1224.9626,978.8858223,-0.574631011,0.651465798,0.234527687,0.114006515,0,0.184462873,0.195723479,0.129994054,-0.222206371
2999,La35Al59C6,La35 Al59 C6,0.001577849,0.021370738,0.027261876,1.4879,0.495592192,9.56,6.646311005,2.35,0.657779614,65.25666427,74.68585868,1.462,0.524605668,64.45,32.19046056,8.31E-07,151.6,143.5525729,1196.2973,922.5586682,-0.575478687,0.653594771,0.232026144,0.114379085,0,0.182554621,0.188663518,0.128239605,-0.218605057
3000,La35Al60C5,La35 Al60 C5,0.016618316,0.020180024,0.020786985,1.4785,0.478514591,9.55,6.704222695,2.35,0.664640935,65.40637266,75.28814132,1.4675,0.520117145,64.3,32.31849992,7.31E-07,152.55,145.4997915,1167.632,858.5293444,-0.57583943,0.655737705,0.229508197,0.114754098,0,0.180439438,0.181354076,0.126708701,-0.215458215
3001,La35Al61C4,La35 Al61 C4,0.013040702,0.016234602,0.022825154,1.4691,0.45983192,9.54,6.766742575,2.35,0.671988157,65.55608105,75.94067965,1.473,0.515482792,64.15,32.46299081,6.32E-07,153.5,147.5494548,1138.9667,784.4577644,-0.575662874,0.657894737,0.226973684,0.115131579,0,0.178041937,0.173763826,0.125374765,-0.212726206
3002,La35Al62C3,La35 Al62 C3,0.009467328,0.012121152,0.031778555,1.4597,0.439221241,9.53,6.834239277,2.35,0.679860635,65.70578943,76.64748069,1.4785,0.510679826,64,32.62521592,5.32E-07,154.45,149.7108652,1110.3014,696.5623789,-0.574888937,0.660066007,0.224422442,0.115511551,0,0.175239791,0.165854365,0.124206032,-0.210360347
3003,La35Al63C2,La35 Al63 C2,0.005898193,0.007839676,0.043574826,1.4503,0.41625377,9.52,6.907130722,2.35,0.688302937,65.85549782,77.41308977,1.484,0.505682001,63.85,32.8066382,4.32E-07,155.4,151.9945142,1081.6361,587.8848159,-0.573446766,0.662251656,0.221854305,0.11589404,0,0.171813783,0.157577779,0.123164935,-0.208301863
3004,La35Al64C1,La35 Al64 C1,0.002333297,0.004702853,0.056459316,1.4409,0.390339166,9.51,6.98589246,2.35,0.697365714,66.0052062,78.24268155,1.4895,0.500458853,63.7,33.00893164,3.33E-07,156.35,154.4122862,1052.9708,442.1759097,-0.57125349,0.664451827,0.219269103,0.11627907,0,0.167287527,0.148872992,0.122207362,-0.20648066
3005,La35Al65C0,La35 Al65,-0.001227359,0.005428939,0.059832112,1.4315,0.360624458,9.5,7.071067812,2.35,0.707106781,66.15491459,79.14217087,1.495,0.494974747,63.55,33.23401872,2.33E-07,157.3,156.9777054,1024.3055,183.5154229,-0.568212791,0.666666667,0.216666667,0.116666667,0,0.159447795,0.1396601,0.121281758,-0.204813896
3006,La36Al0C64,La36 C64,0.04237532,0.042638586,0,2.028,1.025304833,10.04,7.778174593,2.36,0.707106781,57.6928172,89.72815236,1.15,0.883883476,72.68,43.84062043,6.62E-06,94.28,89.80256121,2861.48,1843.427379,-0.405418814,0.549450549,0.351648352,0.098901099,0,0.146157084,0.452830189,0.342173196,-0.65941909
3007,La36Al1C63,La36 Al1 C63,0.036668117,0.040884801,0.014142136,2.0186,1.010454477,10.03,7.664420787,2.36,0.697633152,57.84252559,88.38917549,1.1555,0.869670079,72.53,43.1440024,6.52E-06,95.23,90.6757374,2832.8147,1834.654541,0.734342377,0.550964187,0.349862259,0.099173554,0,0.156410874,0.449538661,0.337356437,-0.650406037
3008,La36Al2C62,La36 Al2 C62,0.030955991,0.039126092,0.028284271,2.0092,0.996397299,10.02,7.558067359,2.36,0.688813894,57.99223397,87.13595497,1.161,0.856255449,72.38,42.48935326,6.42E-06,96.18,91.51331139,2804.1494,1826.123307,0.681437686,0.552486188,0.348066298,0.099447514,0,0.163432197,0.44621533,0.332701222,-0.641620104
3009,La36Al3C61,La36 Al3 C61,0.025238941,0.03736246,0.036801158,1.9998,0.983057072,10.01,7.458489872,2.36,0.680594362,58.14194236,85.96122706,1.1665,0.843567336,72.23,41.87304179,6.32E-06,97.13,92.32023578,2775.4841,1817.795382,0.629509124,0.55401662,0.346260388,0.099722992,0,0.169184267,0.442860313,0.32837104,-0.633353677
3010,La36Al4C60,La36 Al4 C60,0.032354133,0.032354133,0.023292929,1.9904,0.970366591,10,7.365139715,2.36,0.672926585,58.29165074,84.85860875,1.172,0.8315421,72.08,41.29187411,6.22E-06,98.08,93.10077721,2746.8188,1809.636792,0.578355828,0.555555556,0.344444444,0.1,0,0.174095793,0.439473688,0.324452901,-0.625777711
3011,La36Al5C59,La36 Al5 C59,0.026696184,0.027224527,0.011436601,1.981,0.958266318,9.99,7.277532932,2.36,0.66576828,58.44135913,83.82246795,1.1775,0.820123432,71.93,40.74302911,6.12E-06,99.03,93.8586395,2718.1535,1801.617151,0.527870736,0.557103064,0.342618384,0.100278552,0,0.178374801,0.436055498,0.320980128,-0.61860675
3012,La36Al6C58,La36 Al6 C58,0.021033312,0.022311779,0.010910139,1.9716,0.946703258,9.98,7.195241011,2.36,0.659082044,58.59106752,82.84781654,1.183,0.809261297,71.78,40.22400512,6.02E-06,99.98,94.59706165,2689.4882,1793.709069,0.478015999,0.558659218,0.340782123,0.100558659,0,0.182146321,0.432605749,0.317951383,-0.612211918
3013,La36Al7C57,La36 Al7 C57,0.015365517,0.019458102,0.022522576,1.9622,0.935630029,9.97,7.117883248,2.36,0.652834679,58.7407759,81.9302215,1.1885,0.798911058,71.63,39.73257581,5.92E-06,100.93,95.31889639,2660.8229,1785.887649,0.428803284,0.56022409,0.338935574,0.100840336,0,0.185494565,0.429124408,0.315343891,-0.606552498
3014,La36Al8C56,La36 Al8 C56,0.009692798,0.018780667,0.035590261,1.9528,0.925004085,9.96,7.045120363,2.36,0.646996639,58.89048429,81.0657309,1.194,0.789032746,71.48,39.2667532,5.82E-06,101.88,96.02667386,2632.1576,1778.130075,0.380278753,0.561797753,0.337078652,0.101123596,0,0.188480466,0.425611408,0.313121672,-0.601553813
3015,La36Al9C55,La36 Al9 C55,0.004015156,0.018313128,0.043204938,1.9434,0.914787063,9.95,6.976649156,2.36,0.641541552,59.04019267,80.25081167,1.1995,0.77959044,71.33,38.82475675,5.72E-06,102.83,96.72265352,2603.4923,1770.415266,0.332511831,0.563380282,0.335211268,0.101408451,0,0.191150355,0.422066641,0.311240256,-0.597118543
3016,La36Al10C54,La36 Al10 C54,0.004165059,0.017460802,0.03752252,1.934,0.904944225,9.94,6.912197987,2.36,0.636445827,59.18990106,79.48229711,1.205,0.77055175,71.18,38.40498715,5.62E-06,103.78,97.40886685,2574.827,1762.723579,0.285586801,0.564971751,0.333333333,0.101694915,0,0.193540753,0.418489963,0.309649284,-0.593135211
3017,La36Al11C53,La36 Al11 C53,0.012711526,0.012711526,0.025179882,1.9246,0.895443997,9.93,6.851522956,2.36,0.631688321,59.33960945,78.75734247,1.2105,0.761887378,71.03,38.00600421,5.52E-06,104.73,98.08715277,2546.1617,1755.036557,0.239596397,0.566572238,0.331444759,0.101983003,0,0.195681254,0.414881189,0.308293992,-0.589484644
3018,La36Al12C52,La36 Al12 C52,0.007712301,0.007712301,0.016128032,1.9152,0.886257558,9.92,6.794404641,2.36,0.627250048,59.48931783,78.07338705,1.216,0.753570735,70.88,37.62650792,5.42E-06,105.68,98.75918716,2517.4964,1747.336705,0.194636835,0.568181818,0.329545455,0.102272727,0,0.197596364,0.411240095,0.307116262,-0.586044993
3019,La36Al13C51,La36 Al13 C51,0.002714222,0.002916945,0.016917458,1.9058,0.8773585,9.91,6.740645317,2.36,0.623113939,59.63902622,77.42812184,1.2215,0.745577626,70.73,37.26532231,5.32E-06,106.63,99.42650771,2488.8311,1739.607307,0.150803851,0.56980057,0.327635328,0.102564103,0,0.199306727,0.407566416,0.306055584,-0.582695732
3020,La36Al14C50,La36 Al14 C50,-0.002282711,0.00394059,0.021213203,1.8964,0.868722527,9.9,6.690066568,2.36,0.61926463,59.7887346,76.81946175,1.227,0.737885966,70.58,36.92138155,5.23E-06,107.58,100.0905349,2460.1658,1731.832245,0.108189502,0.571428571,0.325714286,0.102857143,0,0.200829988,0.403859846,0.305050129,-0.579320881
3021,La36Al15C49,La36 Al15 C49,-0.007278497,0.007534702,0.03082207,1.887,0.860327195,9.89,6.642507228,2.36,0.615688284,59.93844299,76.2455217,1.2325,0.730475545,70.43,36.59371801,5.13E-06,108.53,100.7525901,2431.5005,1723.995859,0.066879577,0.573065903,0.323782235,0.103151862,0,0.202181409,0.400120034,0.304037975,-0.575811625
3022,La36Al16C48,La36 Al16 C48,-0.012273138,0.012273138,0.033722249,1.8776,0.852151688,9.88,6.59782161,2.36,0.612372436,60.08815138,75.70459596,1.238,0.723327813,70.28,36.28145187,5.03E-06,109.48,101.4139105,2402.8352,1716.082798,0.026951514,0.574712644,0.32183908,0.103448276,0,0.203374318,0.396346585,0.302958446,-0.572068398
3023,La36Al17C47,La36 Al17 C47,-0.017266632,0.017266632,0.01979231,1.8682,0.844176617,9.87,6.555877968,2.36,0.609305855,60.23785976,75.19514025,1.2435,0.716425705,70.13,35.9837822,4.93E-06,110.43,102.0756632,2374.1699,1708.0779,-0.011527209,0.576368876,0.319884726,0.103746398,0,0.204420461,0.392539059,0.30175351,-0.568002511
3024,La36Al18C46,La36 Al18 C46,-0.007825131,0.021094383,0.006803013,1.8588,0.836383842,9.86,6.516557162,2.36,0.606478435,60.38756815,74.71575623,1.249,0.709753478,69.98,35.69997907,4.83E-06,111.38,102.7389561,2345.5046,1699.966068,-0.048500265,0.578034682,0.317919075,0.104046243,0,0.205330261,0.388696967,0.300369151,-0.563537341
3025,La36Al19C45,La36 Al19 C45,-0.012744231,0.022483139,0.010041237,1.8494,0.828756319,9.85,6.479751499,2.36,0.603881085,60.53727653,74.26517799,1.2545,0.703296572,69.83,35.4293768,4.73E-06,112.33,103.4048484,2316.8393,1691.732164,-0.083923261,0.579710145,0.315942029,0.104347826,0,0.206113031,0.38481977,0.298756633,-0.558609116
3026,La36Al20C44,La36 Al20 C44,-0.017662184,0.023870748,0.02356633,1.84,0.82127796,9.84,6.445363727,2.36,0.601505649,60.68698492,73.84226027,1.26,0.697041487,69.68,35.17136798,4.63E-06,113.28,104.0743598,2288.174,1683.36089,-0.117764155,0.581395349,0.313953488,0.104651163,0,0.206777133,0.380906876,0.296873579,-0.553167323
3027,La36Al21C43,La36 Al21 C43,-0.022578992,0.025257211,0.037548866,1.8306,0.813933502,9.83,6.413306151,2.36,0.599344825,60.83669331,73.44596824,1.2655,0.690975673,69.53,34.92539824,4.53E-06,114.23,104.7484782,2259.5087,1674.836688,-0.150003318,0.583090379,0.311953353,0.104956268,0,0.207330118,0.376957641,0.294684837,-0.547174775
3028,La36Al22C42,La36 Al22 C42,-0.013427738,0.026331021,0.047866026,1.8212,0.806708398,9.82,6.383499873,2.36,0.597392102,60.98640169,73.0753685,1.271,0.685087436,69.38,34.69096172,4.43E-06,115.18,105.4281676,2230.8434,1666.143631,-0.180633308,0.584795322,0.30994152,0.105263158,0,0.207778831,0.372971361,0.292163077,-0.540607363
3029,La36Al23C41,La36 Al23 C41,-0.017630824,0.028933854,0.036719196,1.8118,0.799588707,9.81,6.355874119,2.36,0.595641701,61.13611008,72.72962131,1.2765,0.67936585,69.23,34.46759703,4.33E-06,116.13,106.1143741,2202.1781,1657.265314,-0.209658363,0.586510264,0.307917889,0.105571848,0,0.208129498,0.368947273,0.289289123,-0.53345355
3030,La36Al24C40,La36 Al24 C40,-0.021826501,0.031339125,0.028380313,1.8024,0.792561002,9.8,6.330365662,2.36,0.594088526,61.28581846,72.40797381,1.282,0.673800677,69.08,34.25488372,4.23E-06,117.08,106.8080329,2173.5128,1648.18474,-0.237093689,0.588235294,0.305882353,0.105882353,0,0.208387808,0.364884549,0.286052022,-0.525713637
3031,La36Al25C39,La36 Al25 C39,-0.026014769,0.033546833,0.025740727,1.793,0.785612272,9.79,6.306918318,2.36,0.59272812,61.43552685,72.10975408,1.2875,0.668382304,68.93,34.05243924,4.13E-06,118.03,107.5100731,2144.8475,1638.884208,-0.262964561,0.589970501,0.303834808,0.10619469,0,0.208558969,0.360782296,0.282448858,-0.51739886
3032,La36Al26C38,La36 Al26 C38,-0.030195627,0.035556978,0.030327016,1.7836,0.778729844,9.78,6.285482511,2.36,0.59155663,61.58523524,71.83436604,1.293,0.663101672,68.78,33.85991619,4.03E-06,118.98,108.2214243,2116.1822,1629.345186,-0.287305299,0.591715976,0.301775148,0.106508876,0,0.208647763,0.356639547,0.278484365,-0.508530349
3033,La36Al27C37,La36 Al27 C37,-0.018915172,0.03431962,0.039709832,1.7742,0.771901294,9.77,6.266014904,2.36,0.590570776,61.73494362,71.58128507,1.2985,0.657950227,68.63,33.67699997,3.93E-06,119.93,108.9430206,2087.5169,1619.548177,-0.310158159,0.59347181,0.299703264,0.106824926,0,0.208658589,0.352455258,0.274170349,-0.499138003
3034,La36Al28C36,La36 Al28 C36,-0.023007336,0.032478172,0.051322642,1.7648,0.765114371,9.76,6.248478076,2.36,0.589767825,61.88465201,71.35005422,1.304,0.652919863,68.48,33.50340671,3.83E-06,120.88,109.6758069,2058.8516,1609.472581,-0.331572173,0.595238095,0.297619048,0.107142857,0,0.208595503,0.348228308,0.269524982,-0.489259317
3035,La36Al29C35,La36 Al29 C35,-0.027092092,0.032730871,0.053541261,1.7554,0.758356916,9.75,6.232840258,2.36,0.589145566,62.03436039,71.14028105,1.3095,0.648002877,68.33,33.33888148,3.73E-06,121.83,110.4207428,2030.1863,1599.096535,-0.351601978,0.597014925,0.295522388,0.107462687,0,0.208462251,0.343957483,0.264571986,-0.478938201
3036,La36Al30C34,La36 Al30 C34,0.027817991,0.033041029,0.043204938,1.746,0.751616789,9.74,6.219075117,2.36,0.588702299,62.18406878,70.95163501,1.315,0.643191922,68.18,33.18319678,3.63E-06,122.78,111.1788084,2001.521,1588.396742,-0.37030666,0.598802395,0.293413174,0.107784431,0,0.208262292,0.33964148,0.259339777,-0.4682238
3037,La36Al31C33,La36 Al31 C33,0.02228295,0.031753874,0.035590261,1.7366,0.744881784,9.73,6.207161575,2.36,0.588436819,62.33377717,70.78384529,1.3205,0.63847997,68.03,33.0361512,3.53E-06,123.73,111.9510089,1972.8557,1577.34828,-0.387748644,0.600600601,0.291291291,0.108108108,0,0.207998826,0.335278894,0.25386057,-0.457169379
3038,La36Al32C32,La36 Al32 C32,0.016738966,0.032904117,0.032659863,1.7272,0.738139553,9.72,6.197083681,2.36,0.588348405,62.48348555,70.63669913,1.326,0.633860273,67.88,32.8975683,3.43E-06,124.68,112.7383799,1944.1904,1565.924385,-0.40399264,0.602409639,0.289156627,0.108433735,0,0.207674813,0.33086821,0.2481695,-0.445831248
3039,La36Al33C31,La36 Al33 C31,0.011186038,0.03423557,0.024494897,1.7178,0.731377519,9.71,6.18883051,2.36,0.588436819,62.63319394,70.51004066,1.3315,0.629326325,67.73,32.76729577,3.33E-06,125.63,113.5419924,1915.5251,1554.096215,-0.419104666,0.604229607,0.287009063,0.108761329,0,0.207292988,0.326407798,0.242303781,-0.434267777
