,pretty_formula,D_max,composition,mean simul. packing efficiency,mean abs simul. packing efficiency,dist from 1 clusters |APE| < 0.010,PymatgenData mean X,PymatgenData std_dev X,PymatgenData mean group,PymatgenData std_dev group,PymatgenData mean block,PymatgenData std_dev block,PymatgenData mean atomic_mass,PymatgenData std_dev atomic_mass,PymatgenData mean atomic_radius,PymatgenData std_dev atomic_radius,PymatgenData mean mendeleev_no,PymatgenData std_dev mendeleev_no,PymatgenData mean electrical_resistivity,PymatgenData mean thermal_conductivity,PymatgenData std_dev thermal_conductivity,PymatgenData mean melting_point,PymatgenData std_dev melting_point,Miedema_deltaH_amor,frac s valence electrons,frac p valence electrons,frac d valence electrons,frac f valence electrons,Yang omega,Yang delta,Miedema_deltaH_ami,Miedema_deltaH_am_min
216,(Cu0.60Zr0.30Ti0.10)99 Sn1,5,Cu59.4 Zr29.7 Ti9.9 Sn1,1.20E-05,0.019712538,0.047274611,1.69567,0.35091424,8.258,4.670228579,2.99,0.134279609,70.765785,20.47448542,1.41535,0.120382624,63.2,15.06088138,1.80E-07,247.279,249.3695408,1635.74118,504.7337804,-0.276089966,0.170259143,0.002421894,0.827318963,0,0.684475893,0.105088635,0.096716546,-0.049939625
217,Cu45Ag15Zr30Ti10,5,Cu45 Ag15 Zr30 Ti10,-0.003076308,0.010013645,0.027196415,1.6975,0.321014018,8.2,4.173993558,3,0,76.92983,23.41086534,1.4525,0.128344155,62.85,13.29034737,1.80E-07,253.6,229.7474942,1628.736,456.7726979,-0.301288926,0.170731707,0,0.829268293,0,0.971441086,0.098057441,0.105772427,-0.015435178
220,Cu50Zr42.5Ti7.5,5,Cu50 Zr42.5 Ti7.5,0.000591869,0.008667348,0.011785113,1.63075,0.36548892,7.5,4.661490107,3,0,74.133225,20.2830726,1.43875,0.128514884,60.65,15.13150045,2.23E-07,211.425,251.1546528,1728.86,498.2222264,-0.251660033,0.2,0,0.8,0,0.622060979,0.108959142,0.105110082,-0.103145582
221,Cu43Zr43Ag7In7,5,Cu43 Zr43 Ag7 In7,-0.006144119,0.010404729,0.015,1.6486,0.353612744,8.13,4.597447642,2.93,0.323932557,82.139134,22.18102469,1.4675,0.130519655,62.53,15.09101444,2.00E-07,217.73,237.6369167,1615.4087,634.8763619,-0.372330474,0.184501845,0.008610086,0.806888069,0,0.701519464,0.106285869,0.104133635,-0.053498881
222,Cu47 Zr43 Al7 Ag3,5,Cu47 Zr43 Al7 Ag3,0.005137239,0.006820612,0.046427961,1.6355,0.358590673,8.13,4.720808184,2.93,0.332624444,74.2176937,25.01008256,1.4365,0.144540047,62.64,15.66400265,1.97E-07,227.24,237.5456677,1655.5827,552.2676642,-0.419352651,0.201884253,0.009421265,0.788694482,0,0.55614955,0.10733125,0.107001266,-0.066795572
223,Cu43Zr43Ag7Ti7,5,Cu43 Zr43 Ag7 Ti7,-0.001400489,0.006998899,0.015,1.6318,0.352093216,7.5,4.443571266,3,0,77.452564,21.64788008,1.457,0.128855749,60.57,14.35060547,2.23E-07,213.53,242.2535808,1721.1962,488.2368851,-0.273722038,0.2,0,0.8,0,0.774057737,0.104450274,0.102203547,-0.069032396
225,Zr50Cu40Ag10,5,Zr50 Cu40 Ag10,-0.009015682,0.014085595,0.053033009,1.618,0.378326624,7.5,4.59572515,3,0,81.81722,20.5797064,1.475,0.135347573,60.4,14.97353988,2.25E-07,214.5,251.6985403,1730.601,523.8009928,-0.260636998,0.2,0,0.8,0,0.614723782,0.104903282,0.099025069,-0.072263225
226,Zr50Ti2Cu38Al10,5,Zr50 Ti2 Cu38 Al10,-0.010819813,0.012173974,0.032403703,1.5788,0.343630991,7.56,4.857927785,2.9,0.388856886,73.41497386,26.6981019,1.441,0.146469427,60.88,16.19280671,2.34E-07,187.44,229.9154181,1712.1196,573.6568011,-0.466017199,0.24695122,0.015243902,0.737804878,0,0.540290903,0.103615163,0.107827816,-0.077820034
227,Zr60.32Cu22.56Fe9.95Al7.17,5,Zr60.32 Cu22.56 Fe9.95 Al7.17,0.008060363,0.028576351,0.054930431,1.528418,0.336128429,6.6225,4.505798233,2.9283,0.341652889,76.85344822,26.04390754,1.468445,0.139298958,57.6055,15.01294198,2.77E-07,128.9231,206.8190055,1837.046811,532.1777939,-0.354376752,0.300465668,0.012141224,0.687393108,0,0.638412229,0.102017651,0.088157499,-0.073270658
228,Zr64.08Cu18.78Fe10.02Al7.12,5,Zr64.08 Cu18.78 Fe10.02 Al7.12,0.002091309,0.026677237,0.085636279,1.507082,0.334449389,6.3562,4.52184598,2.9288,0.350274007,77.90703255,26.75372252,1.47605,0.140934835,56.729,15.07319381,2.93E-07,114.6064,201.2289521,1866.53687,535.7626724,-0.328584481,0.32107296,0.01261472,0.666312321,0,0.634100101,0.098542947,0.084318287,-0.015307153
230,Er55 Al25 Co20,5,Er55 Al25 Co20,0.000563359,0.00129671,0.01767767,1.4605,0.336878279,12.75,2.489473637,2.75,0.561360891,110.5244736,82.47771351,1.545,0.29697353,44.9,33.54139547,4.92E-07,87,118.5415574,1578.0675,482.764319,-0.629705383,0.195121951,0.024390244,0.136585366,0.643902439,0.366940677,0.135057261,0.122909493,-0.249487498
232,Fe61B15Mo7Zr8Co7Y2,5,Fe61 B15 Mo7 Zr8 Co7 Y2,0.022473554,0.022936587,0.046578204,1.8359,0.266507294,8.26,3.141910766,2.85,0.465340864,55.60426065,30.26563004,1.3375,0.281985,62.93,14.85008303,1.50E+11,71.76,40.47154126,1989.76,416.2923549,-0.584022625,0.285502959,0.022189349,0.692307692,0,0.911339823,0.1536304,0.166052837,-0.010080368
233,Fe61B15Mo7Zr8Co5Y2Cr2,5,Fe61 B15 Mo7 Zr8 Co5 Y2 Cr2,0.021069062,0.021814343,0.047694782,1.8315,0.267832994,8.2,3.160135921,2.85,0.464552551,55.46551875,30.21490434,1.3385,0.281729684,62.79,14.86260137,1.50E+11,71.64,40.27559091,1998,414.9194194,-0.535180624,0.285074627,0.02238806,0.692537313,0,0.953107424,0.153645941,0.159819585,-0.000174613
234,Fe61B15Mo7Zr8Co6Y2Al1,5,Fe61 B15 Mo7 Zr8 Co6 Y2 Al1,0.021078113,0.021928372,0.044968441,1.8332,0.267770962,8.3,3.19692649,2.84,0.477280431,55.28474409,30.4576788,1.3365,0.281920622,63.09,14.99841235,1.50E+11,73.11,45.49348808,1981.4147,436.9282395,-0.580045931,0.288059701,0.023880597,0.688059701,0,0.921663284,0.154023345,0.16470736,-0.007690248
240,(Fe0.732B0.22Y0.048)95Mo5,5,Fe69.54 B20.9 Y4.56 Mo5,-0.001735951,0.013636995,0.050959709,1.862574,0.255529643,8.717,3.595124506,2.791,0.594244181,49.94521876,33.3045944,1.30579,0.36323295,64.3334,19.60072377,2.09E+11,69.0002,41.8800647,1977.1448,442.7151471,-0.193196554,0.294250792,0.031537649,0.674211559,0,0.767948231,0.167724951,0.106115458,0.092204649
241,Er50 Al24 Co20 Y6,5,Er50 Al24 Co20 Y6,-0.001767314,0.004213205,0.016201852,1.4556,0.324494865,12.1,3.701650913,2.76,0.530221088,107.2260593,76.87202203,1.553,0.286731335,44.5,31.76016978,4.84E-07,84.92,112.2329245,1586.5728,455.9266997,-0.788414285,0.206185567,0.024742268,0.150515464,0.618556701,0.443534107,0.136134178,0.141291956,-0.253567769
242,Er46 Al24 Co20 Y10,5,Er46 Al24 Co20 Y10,-0.00189114,0.00576806,0.037249161,1.4548,0.317611163,11.66,4.174583157,2.76,0.517609983,104.0919333,73.65522929,1.555,0.282221442,44.62,30.8848074,4.74E-07,85,109.4895216,1586.4528,444.9979059,-0.873097212,0.215982721,0.025917927,0.161987041,0.596112311,0.471850848,0.136936483,0.161245062,-0.271011359
243,Ho35 Y21 Al24 Co20,5,Ho35 Y21 Al24 Co20,0.002206198,0.007105048,0.037249161,1.4491,0.311010659,10.1,4.632454616,2.76,0.497888993,94.65804876,64.80148366,1.5605,0.277386235,45.3,29.01644939,4.29E-07,85.57,104.8048258,1562.3228,412.9083537,-0.966855674,0.25974026,0.031168831,0.209090909,0.5,0.521945799,0.142024886,0.18680588,-0.283866001
244,Y41 Sc15 Al24 Co20,5,Y41 Sc15 Al24 Co20,0.007529867,0.01199635,0.032998316,1.4666,0.303932362,6.6,5.062131528,2.76,0.506213153,61.45699356,29.89822414,1.548,0.279474882,45.1,29.78781382,3.47E-07,85.77,106.3744988,1587.3228,435.8428942,-0.940873992,0.476190476,0.057142857,0.466666667,0,0.500701538,0.138236376,0.177578874,-0.285634876
245,Dy46 Y10 Al24 Co20,5,Dy46 Y10 Al24 Co20,-0.00189114,0.00576806,0.037249161,1.4456,0.326845838,10.74,3.544330638,2.76,0.517609983,101.9027933,70.90221268,1.555,0.282221442,45.54,29.90310439,5.04E-07,83.16,111.2302637,1530.3328,409.777531,-0.865962925,0.239808153,0.028776978,0.179856115,0.551558753,0.465048983,0.136936483,0.157972102,-0.264941032
246,Mg65Cu25Gd5Y5,5,Mg65 Cu25 Gd5 Y5,0.005783785,0.011170674,0.019509558,1.4475,0.368166496,4.7,5.637757863,1.7,1.335782065,43.9925425,46.22508514,1.4925,0.169015314,68.05,19.64126808,1.28E-07,205.4,168.4493291,1108.5925,378.5748875,-0.139725612,0.372340426,0,0.553191489,0.074468085,1.495028409,0.108069346,0.053008211,-0.038537975
248,Gd60 Co25 Al15,5,Gd60 Co25 Al15,-0.002332896,0.005157419,0.023570226,1.4315,0.396431719,10.2,1.676547289,2.85,0.479301293,113.1305295,73.71116834,1.605,0.323201887,44.2,29.03120409,8.05E-07,66.85,107.2794406,1533.0205,353.4746005,-0.47740328,0.229885057,0.017241379,0.270114943,0.482758621,0.397320027,0.142931516,0.095704345,-0.152996875
249,Fe43Cr16Mo16C15B8Sm2,5,Fe43 Cr16 Mo16 C15 B8 Sm2,0.005389132,0.016963007,0.045529857,1.9672,0.356236797,8.66,3.350071416,2.77,0.49100263,53.356811,34.66066061,1.268,0.339611892,66,17.56865883,80000000000,95.1,40.66574351,2375.71,834.9834369,0.21582272,0.264150943,0.059748428,0.657232704,0.018867925,0.862884533,0.192861291,0.224935149,-0.148632587
250,Fe43Cr16Mo16C15B6Sm4,5,Fe43 Cr16 Mo16 C15 B6 Sm4,0.008042869,0.021100635,0.032831125,1.9498,0.378600994,8.56,3.268813226,2.79,0.474706618,56.147791,37.34462448,1.288,0.344960222,64.84,18.28991673,60000000000,94.82,41.31740498,2355.63,850.8676502,0.149977204,0.26006192,0.055727554,0.647058824,0.037151703,0.883069629,0.200924064,0.23597141,-0.168559742
251,Mg65Cu25Sm10,5,Mg65 Cu25 Sm10,0.002161956,0.012633618,0.040824829,1.4435,0.375388248,4.85,5.58064193,1.7,1.34237856,46.72075,53.97990962,1.4975,0.188105458,68.25,18.88933378,1.27E-07,205.3,169.5001971,1073.8925,289.4039339,-0.127331881,0.360824742,0,0.515463918,0.12371134,1.339784528,0.115339738,0.055891854,-0.042260284
253,Pr55 Al25 Co20,5,Pr55 Al25 Co20,0.002308574,0.018033082,0.070710678,1.4,0.404179842,7.8,4.369489327,2.75,0.561360891,96.03123115,65.78369189,1.6,0.360904559,49.85,27.88715255,4.04E-07,85.9,119.6661322,1251.3675,365.9474641,-0.605582236,0.377358491,0.047169811,0.264150943,0.311320755,0.309171397,0.15542448,0.105935371,-0.202262579
255,(Zr0.5Ti0.02Cu0.38Al0.1)99Ce1,5,Zr49.5 Ti1.98 Cu37.62 Al9.9 Ce1,-0.013257127,0.014192715,0.03456125,1.574212,0.344694883,7.5244,4.823207222,2.901,0.384561089,74.08198412,27.73766578,1.44509,0.153962076,60.5912,16.42714027,2.39E-07,185.6756,228.3707668,1705.678404,572.9782222,-0.482361973,0.248500245,0.015150588,0.734818805,0.001530362,0.569150824,0.10614397,0.107034006,-0.077773557
257,Ce68 Al10 Cu20 Fe2,5,Ce68 Al10 Cu20 Fe2,-0.025437231,0.025437231,0.0585235,1.3392,0.470220226,6.38,5.076508245,2.9,0.429801191,111.8031339,60.66387066,1.681,0.355258989,45.38,28.22745115,5.11E-07,112.58,226.7901039,1127.361,231.5455246,-0.278583937,0.334572491,0.018587361,0.520446097,0.126394052,0.388820182,0.146714468,0.054263951,0.010552223
258,Mg65Cu25Tb10,5,Mg65 Cu25 Tb10,0.008802462,0.011615524,0.040824829,1.4365,0.386486458,5.15,6.040703519,1.7,1.34237856,47.577285,57.25794743,1.4875,0.152333337,68.05,19.73324581,1.48E-07,205.1,169.9510122,1102.2925,358.6388947,-0.126202689,0.339805825,0,0.485436893,0.174757282,1.351546453,0.10672651,0.056935778,-0.045962087
259,Tb36 Y20 Al24 Co20,5,Tb36 Y20 Al24 Co20,0.002450585,0.007926619,0.025248762,1.4024,0.361073726,9.48,4.08853974,2.76,0.498907103,93.25650426,62.31999883,1.56,0.277425784,46.36,27.99500891,5.52E-07,83.76,106.6793752,1523.8728,395.6217593,-0.97371747,0.282485876,0.033898305,0.225988701,0.457627119,0.496304394,0.140386538,0.184599468,-0.283380259
260,(Zr0.5Ti0.02Cu0.38Al0.1)98La2,5,Zr49 Ti1.96 Cu37.24 Al9.8 La2,-0.016841932,0.017059447,0.04024823,1.569224,0.34657692,7.4688,4.816938403,2.902,0.380413656,74.72478378,28.60562898,1.45118,0.169704187,60.3224,16.59304185,2.41E-07,183.9512,226.8362987,1701.737208,568.2388202,-0.498304006,0.250832203,0.015102947,0.73406485,0,0.592809495,0.110190316,0.108932834,-0.08301065
262,La60Al15Ag5Cu20,5,La60 Al15 Ag5 Cu20,-0.010620175,0.02326163,0.088388348,1.378,0.464713095,6.5,5.710402407,2.85,0.470891846,105.4931228,58.18464712,1.7075,0.401775949,49.75,27.25683002,3.77E-07,144.55,223.5501986,1189.121,164.7451962,-0.411304644,0.35,0.03,0.62,0,0.381780439,0.15990637,0.066567433,-0.131207441
263,La62Al14Cu16Ag8,5,La62 Al14 Cu16 Ag8,0.000611055,0.018791273,0.059160798,1.3658,0.467520167,6.32,5.702058854,2.86,0.46203374,108.6956228,56.91310654,1.728,0.392111939,48.86,27.17817491,3.89E-07,139.36,226.0008096,1186.3834,156.8221086,-0.404407089,0.357723577,0.028455285,0.613821138,0,0.380670427,0.152780386,0.06392726,-0.086094794
264,La62Al14Cu17Ag7,5,La62 Al14 Cu17 Ag7,0.002529634,0.019691008,0.066049224,1.3655,0.467641566,6.32,5.711179722,2.86,0.462772798,108.2524008,57.3181462,1.7255,0.395579339,48.87,27.23643465,3.89E-07,139.06,225.7112416,1187.6118,158.5868253,-0.399643683,0.357723577,0.028455285,0.613821138,0,0.381458675,0.154297737,0.063821532,-0.089193255
265,La62Al14Cu18Ag6,5,La62 Al14 Cu18 Ag6,-0.016784792,0.020594708,0.072886899,1.3652,0.467930398,6.32,5.722387114,2.86,0.463680925,107.8091788,57.73745457,1.723,0.399153121,48.88,27.30468301,3.89E-07,138.76,225.4992176,1188.8402,160.3837252,-0.394507952,0.357723577,0.028455285,0.613821138,0,0.3814967,0.155799132,0.063756314,-0.0925664
266,La62Al14Cu19Ag5,5,La62 Al14 Cu19 Ag5,-0.016025202,0.021167539,0.081624139,1.3649,0.468388955,6.32,5.735717664,2.86,0.46476109,107.3659568,58.17181687,1.7205,0.402839647,48.89,27.38311101,3.89E-07,138.46,225.3654227,1190.0686,162.2161461,-0.388981164,0.357723577,0.028455285,0.613821138,0,0.38068643,0.157285008,0.063738681,-0.096225286
267,La62Al14Cu22Ag2,5,La62 Al14 Cu22 Ag2,-0.013742077,0.022881676,0.078977845,1.364,0.470814896,6.32,5.788928736,2.86,0.469072745,106.0362908,59.57404753,1.713,0.414646418,48.92,27.68193407,3.89E-07,137.56,225.4443565,1193.7538,167.9621953,-0.370051837,0.357723577,0.028455285,0.613821138,0,0.371346411,0.161653608,0.064242123,-0.109352415
268,La62Al14Cu24,5,La62 Al14 Cu24,-0.012216365,0.024020804,0.086818777,1.3634,0.473350817,6.32,5.83604621,2.86,0.47289064,105.1498468,60.60163221,1.708,0.423220863,48.94,27.93727053,3.89E-07,136.96,225.9133616,1196.2106,172.0392919,-0.355500881,0.357723577,0.028455285,0.613821138,0,0.352010702,0.164495572,0.065478679,-0.120613542
269,La65Al10Ag5Cu20,5,La65 Al10 Ag5 Cu20,0.011756684,0.019075333,0.055901699,1.3525,0.487361702,6,5.69042638,2.9,0.414039336,111.0893194,56.28048729,1.7425,0.400163657,47.4,27.2533091,4.07E-07,133.45,235.3050604,1202.0975,152.2563903,-0.328327421,0.35,0.02,0.63,0,0.396035459,0.156213145,0.058766567,-0.04056383
270,Cu40.9 Mg22.7 Ca36.4,5,Cu40.9 Mg22.7 Ca36.4,-0.004466802,0.012661906,0.032353373,1.43847,0.497953646,5.681,5.493864747,1.818,1.220858833,46.095941,19.45444291,1.54785,0.247301591,51.843,33.67050677,2.94E-08,272.72,132.7694556,1170.70893,212.7805573,-0.169858964,0.280056328,0,0.719943672,0,0.960974514,0.204442143,0.070605911,0.013079371
271,Ca60Mg18Al10Zn6Cu6,5,Ca60 Mg18 Al10 Zn6 Cu6,-0.00028233,0.007306598,0.042687495,1.2098,0.378186462,4.24,5.512734703,1.34,0.88689648,38.85715386,14.95178651,1.637,0.273554962,39.62,37.73471262,3.57E-08,203.5,73.41655016,1051.514,184.6857417,-0.117049847,0.598765432,0.030864198,0.37037037,0,0.803977071,0.153553103,0.045719569,-0.060935987
272,Ca65Mg20Zn15,5,Ca65 Mg20 Zn15,-0.02310783,0.02310783,0.046770717,1.1595,0.333136754,3.5,4.975668955,1.3,0.995133791,40.72305,16.81367627,1.6725,0.249732867,36.4,38.75840028,3.99E-08,180,41.33688261,1013.252,214.8527238,-0.068825498,0.571428571,0,0.428571429,0,0.61311443,0.132634439,0.042520266,-0.035357724
273,Co71Mo9P14B6,4.5,Co71 Mo9 P14 B6,-0.016373107,0.019411548,0.034318767,1.9582,0.185173419,9.81,3.639448805,2.8,0.586840919,55.46215513,27.82061302,1.28,0.246149862,68.24,15.48904324,60000000000,85.16304,59.22978185,1701.282,956.3787674,-0.454760343,0.244558259,0.061459667,0.693982074,0,0.558399696,0.103498619,0.116150409,-0.062226962
274,Co46Fe20B23Si5Nb6,4.5,Co46 Fe20 B23 Si5 Nb6,0.024240289,0.03024433,0.02910178,1.891,0.126264995,9.73,2.839150839,2.72,0.540766307,47.7434575,27.62602834,1.2385,0.267396602,68.85,13.13315242,2.30E+11,78.95,40.20774851,1965.1,375.7748209,-0.497553124,0.27994228,0.047619048,0.672438672,0,0.778463625,0.142892835,0.167036436,-0.126574676
275,Co46Fe20B22.5Si5.5Nb6,4.5,Co46 Fe20 B22.5 Si5.5 Nb6,0.022850514,0.029442308,0.027632956,1.8903,0.125466128,9.735,2.845149926,2.72,0.540081259,47.82983,27.46237719,1.23975,0.265263113,68.845,13.10732745,2.25E+11,79.565,40.36109485,1961.79,374.6019729,-0.50469159,0.279740447,0.048305696,0.671953857,0,0.775439867,0.14174747,0.167875469,-0.127626462
276,Ti40Zr25Be35,4.5,Ti40 Zr25 Be35,0.008284988,0.015629576,0.019061002,1.498,0.120912561,3.3,1.178691214,2.3,1.178691214,45.1070637,38.89178611,1.315,0.251028419,59.6,15.80607671,2.82E-07,81.05,98.78457941,1854.4,281.8939219,-0.62365022,0.606060606,0,0.393939394,0,0.523045991,0.135429884,0.166512794,-0.293364673
278,Pd78Ag5Si17,4,Pd78 Ag5 Si17,-0.004624577,0.007768829,0.044969125,2.1355,0.202597993,10.73,2.492130869,2.83,0.625880834,93.175545,49.08545159,1.359,0.208235494,71.82,9.964902317,0.000170085,103.16,134.0391848,1774.4155,224.1343057,-0.157857905,0.043189369,0.03765227,0.919158361,0,0.307416241,0.088345477,0.082439189,0.032354062
279,Pd79Cu5Ag1Si10P5,4,Pd79 Cu5 Ag1 Si10 P5,0.002744367,0.007838494,0.043204938,2.1518,0.181692279,10.71,2.582293022,2.85,0.594458892,92.6850201,47.13276832,1.3495,0.203726032,71.82,10.55389505,0.000100091,96.1918,138.7054137,1708.9623,568.2420897,-0.161728934,0.039087948,0.038002172,0.922909881,0,0.404668961,0.092843135,0.077771914,0.029912015
280,Pd75Si17Ag3Cu5,4,Pd75 Si17 Ag3 Cu5,0.00273865,0.005362177,0.056830908,2.1259,0.201770238,10.76,2.341943405,2.83,0.590104313,91.002881,47.06211674,1.3525,0.188310604,71.93,9.360750111,0.000170082,112.4,145.9069738,1762.7639,226.1953905,-0.126962227,0.046357616,0.037527594,0.91611479,0,0.355534195,0.089814991,0.08280874,0.026554332
281,Au65Cu10.5Ag7.5Si17,4,Au65 Cu10.5 Ag7.5 Si17,0.010552166,0.010552166,0.027879611,2.31825,0.414454588,11.51,1.545074251,2.83,0.51502475,147.5652499,95.70676256,1.32625,0.166508957,72.835,7.597815938,0.000170017,307.75,109.1924704,1391.2401,187.5420181,0.020062584,0.061872025,0.017979905,0.438921206,0.481226864,0.609742552,0.093799007,0.065164894,0.016934128
282,Au55Cu20.5Ag7.5Si17,4,Au55 Cu20.5 Ag7.5 Si17,0.009044073,0.024550156,0.030835474,2.25425,0.401010154,11.51,1.4300672,2.83,0.476689067,134.223193,91.12666093,1.32625,0.154114922,73.035,6.943084155,0.000170017,315.75,107.0389816,1393.2841,172.7324158,-0.026180663,0.066818961,0.019417476,0.474014849,0.439748715,0.671822673,0.095317614,0.073746265,-0.003727718
283,Au40Si17Cu31Ag7Pd5,4,Au40 Si17 Cu31 Ag7 Pd5,-0.013509335,0.029748875,0.08782084,2.1731,0.364126587,11.46,1.390633287,2.83,0.446549487,116.1321966,82.34736495,1.3275,0.143734561,73.19,6.449558598,0.000170021,311.2,123.2093908,1420.4783,194.5263335,-0.126695829,0.072916667,0.022135417,0.540364583,0.364583333,0.771726718,0.094793318,0.094463112,-0.03996921
285,Fe75Mo4P10C4B4Si3,4,Fe75 Mo4 P10 C4 B4 Si3,-0.000670205,0.008362193,0.062247413,1.9185,0.275998768,9.24,4.086081801,2.79,0.627147803,50.5741592,25.74072966,1.303,0.3121189,66.78,18.23218357,40000000000,76.7636,52.63009767,1802.39,1021.825268,-0.042504178,0.274509804,0.067226891,0.658263305,0,0.526037518,0.113338346,0.110279209,0.098348399
286,Fe76Mo4P9C4B4Si3,4,Fe76 Mo4 P9 C4 B4 Si3,-0.002253002,0.009536056,0.054379164,1.9149,0.277474582,9.17,4.055748324,2.8,0.625764339,50.82287158,25.9830052,1.307,0.313862302,66.49,18.18151665,40000000000,77.56124,52.10354967,1817.327,1011.601113,-0.028103304,0.273361227,0.062761506,0.663877266,0,0.538802277,0.112261362,0.10944127,0.106410681
287,Fe68.3C6.9Si2.5B6.7P8.8Cr2.2Mo2.5Al2.1,4,Fe68.3 C6.9 Si2.5 B6.7 P8.8 Cr2.2 Mo2.5 Al2.1,0.016671749,0.020549569,0.065322251,1.92707,0.296456563,9.526,3.883058903,2.73,0.619038012,47.23206537,25.17531271,1.27025,0.324341476,68.359,17.88097111,67000000000,80.357768,57.73916359,1866.55627,1019.503602,0.307205777,0.286111925,0.079109288,0.634778787,0,0.60637596,0.136850439,0.134116818,0.019216602
288,(((Fe0.6Co0.4)0.75B0.2Si0.05)0.96Nb0.04)98Cr2,4,Fe42.336 Co28.224 B18.816 Si4.704 Nb3.92 Cr2,0.018065612,0.018644043,0.055753231,1.8745024,0.118823022,9.34768,2.747599535,2.7648,0.506363346,48.31303593,24.40795126,1.270248,0.253602948,67.28608,12.55299804,1.88E+11,78.22592,35.80132388,1938.4496,330.7573177,-0.389112632,0.277428356,0.040344899,0.682226746,0,0.925998752,0.129564752,0.143748795,-0.010917443
289,((Co0.6Fe0.4)0.75B0.2Si0.05)96Nb4,4,Co43.2 Fe28.8 B19.2 Si4.8 Nb4,0.020740165,0.020740165,0.05635163,1.88608,0.11266018,9.56,2.661801891,2.76,0.514272899,48.68257144,25.08966464,1.2604,0.252848472,67.928,12.40327836,1.92E+11,80.784,37.57558085,1927.328,338.121653,-0.408337331,0.273743017,0.040223464,0.68603352,0,0.862927177,0.130342725,0.141064613,-0.047163433
293,(((Fe0.6Co0.4)0.75B0.2Si0.05)0.96Nb0.04)100,4,Fe43.2 Co28.8 B19.2 Si4.8 Nb4,0.020740165,0.020740165,0.05635163,1.87888,0.115178519,9.416,2.738206133,2.76,0.514272899,48.23787136,24.85913254,1.2676,0.257390754,67.496,12.66376027,1.92E+11,77.904,36.37205663,1933.52,334.3587004,-0.408154156,0.27936146,0.041049031,0.67958951,0,0.868162296,0.130342725,0.141280643,-0.011245704
294,((Fe0.6Co0.4)0.75B0.15Si0.1)96Nb4,4,Fe43.2 Co28.8 B14.4 Si9.6 Nb4,0.011204801,0.011204801,0.057811956,1.87216,0.106180181,9.464,2.820743414,2.76,0.510870836,49.06704736,23.24929058,1.2796,0.234781287,67.448,12.48117263,1.44E+11,83.808,37.87652728,1901.744,318.1110508,-0.42566476,0.277463194,0.047565119,0.674971687,0,0.820304245,0.117429329,0.139101776,-0.005555047
295,(Co0.8Fe0.2)68B21.9Si5.1Nb5,4,Co54.4 Fe13.6 B21.9 Si5.1 Nb5,0.022419595,0.028481536,0.028547989,1.89526,0.123543472,9.795,2.834827663,2.73,0.558227191,48.09986658,28.04059902,1.23955,0.271368529,68.931,13.2739563,2.19E+11,81.543,41.96892475,1946.056,379.3552496,-0.412880375,0.274841438,0.045243129,0.679915433,0,0.748307546,0.138833684,0.1500421,-0.116015792
296,(Co0.5Fe0.5)68B21.9Si5.1Nb5,4,Co34 Fe34 B21.9 Si5.1 Nb5,0.022419595,0.028481536,0.012283684,1.88506,0.120375303,9.591,2.789585036,2.73,0.524766707,47.4698748,26.03715191,1.24975,0.262283327,68.319,12.89118505,2.19E+11,77.463,37.90629242,1954.828,351.0417751,-0.476781497,0.282977797,0.046582499,0.670439704,0,0.830357949,0.138833684,0.160248695,-0.073950051
297,Co46Fe20B23.5Si4.5Nb6,4,Co46 Fe20 B23.5 Si4.5 Nb6,0.025629179,0.031064985,0.03209746,1.8917,0.127066498,9.725,2.833301606,2.72,0.541493342,47.657085,27.79117177,1.23725,0.269535102,68.855,13.16001192,2.35E+11,78.335,40.04220693,1968.41,376.9351001,-0.489639849,0.280144404,0.046931408,0.672924188,0,0.78123994,0.144027068,0.166117653,-0.125411809
298,Co46Fe20B22Si6Nb6,4,Co46 Fe20 B22 Si6 Nb6,0.021459853,0.028658921,0.0279329,1.8896,0.12466954,9.74,2.851299287,2.72,0.539437737,47.9162025,27.30015472,1.241,0.263133652,68.84,13.08252365,2.20E+11,80.18,40.50253749,1958.48,373.4159956,-0.511092212,0.279538905,0.048991354,0.671469741,0,0.772199919,0.14059072,0.168631685,-0.12856
299,Fe49Mn10Mo14Cr4W1C16B6,4,Fe49 Mn10 Mo14 Cr4 W1 C16 B6,0.016064034,0.018549593,0.05279678,1.9745,0.362214359,8.78,3.27720352,2.78,0.495331364,52.7780705,34.01618296,1.2615,0.333401182,66.92,16.5692626,60000000000,88.92,50.19888383,2317.82,932.186194,0.64351083,0.270833333,0.056547619,0.651785714,0.020833333,0.850222102,0.177058293,0.221124545,-0.127651332
300,Fe50Mn10Mo14Cr4C16B6,4,Fe50 Mn10 Mo14 Cr4 C16 B6,0.016768166,0.018946691,0.050867475,1.9692,0.362175048,8.8,3.284640484,2.78,0.498838558,51.4981205,30.36799929,1.262,0.336006298,66.98,16.63984888,60000000000,88.02,49.60229885,2298.98,925.7575593,0.379390776,0.275757576,0.057575758,0.666666667,0,0.816519019,0.176721468,0.217836576,-0.122240001
