,pretty_formula,D_max,composition,mean simul. packing efficiency,mean abs simul. packing efficiency,dist from 1 clusters |APE| < 0.010,PymatgenData mean X,PymatgenData std_dev X,PymatgenData mean group,PymatgenData std_dev group,PymatgenData mean block,PymatgenData std_dev block,PymatgenData mean atomic_mass,PymatgenData std_dev atomic_mass,PymatgenData mean atomic_radius,PymatgenData std_dev atomic_radius,PymatgenData mean mendeleev_no,PymatgenData std_dev mendeleev_no,PymatgenData mean electrical_resistivity,PymatgenData mean thermal_conductivity,PymatgenData std_dev thermal_conductivity,PymatgenData mean melting_point,PymatgenData std_dev melting_point,Miedema_deltaH_amor,frac s valence electrons,frac p valence electrons,frac d valence electrons,frac f valence electrons,Yang omega,Yang delta,Miedema_deltaH_ami,Miedema_deltaH_am_min
6112,Ce20Mg70Ni10,0,Ce20 Mg70 Ni10,0.012940443,0.017105566,0.034992711,1.332,0.304802145,3.2,3.538606948,1.6,1.351327849,50.90604,67.45495148,1.555,0.227103692,64.2,23.88195608,1.86E-07,123.3,88.08851773,1032.5,352.0661067,-0.132060754,0.625,0,0.3125,0.0625,0.946012997,0.090308081,0.050417261,-0.031692219
6113,Ce20Cu10Mg70,0,Ce20 Cu10 Mg70,0.012940443,0.017105566,0.034992711,1.331,0.300684003,3.3,3.959029306,1.6,1.351327849,51.3913,67.61070639,1.555,0.227103692,64.7,24.11070482,1.81E-07,154.2,148.6647819,995.477,197.013461,-0.111377998,0.575757576,0,0.363636364,0.060606061,1.031081906,0.090308081,0.047865919,-0.015236391
6114,Ce20Cu5Mg75,0,Ce20 Cu5 Mg75,0.004474496,0.007634948,0.044031529,1.3015,0.249316788,2.85,3.23254808,1.5,1.377945637,49.42925,73.40200408,1.5625,0.234487051,64.75,26.05677832,1.82E-07,142.2,133.1541412,973.7385,167.4972304,-0.075339325,0.684210526,0,0.245614035,0.070175439,1.014330895,0.074598237,0.042802339,-0.008146039
6115,Al60Ce23Fe17,0,Al60 Ce23 Fe17,-0.024033597,0.024033597,0.01396645,1.5347,0.321734233,10.08,5.070905341,2.4,0.655708336,57.90925316,61.75747507,1.4135,0.327561017,65.73,26.35293284,2.03E-07,157.13,130.8749673,1113.592,428.7848981,-0.517358422,0.490196078,0.147058824,0.306372549,0.056372549,0.350536649,0.132859149,0.101367932,-0.10865535
6116,Al64Ce23Fe13,0,Al64 Ce23 Fe13,-0.027580471,0.027580471,0.033591592,1.5259,0.323381902,10.28,5.274195112,2.36,0.665256544,56.7547147,64.49848443,1.4075,0.342076634,66.49,27.52185944,2.00E-07,163.33,135.2786363,1078.4908,399.8636881,-0.499303539,0.515463918,0.164948454,0.260309278,0.059278351,0.310607701,0.128939575,0.095577772,-0.12034562
6117,Al60Ce25Fe15,0,Al60 Ce25 Fe15,-0.016098997,0.03069746,0.034246744,1.5205,0.32680476,10,5.198752449,2.4,0.657595949,59.59467316,63.8297278,1.4225,0.33856813,65.15,27.16739898,2.16E-07,155.75,133.3368524,1098.732,408.7376451,-0.533218761,0.5,0.15,0.2875,0.0625,0.325770696,0.133863278,0.10489745,-0.115753169
6118,Al62.5Ce25Fe12.5,0,Al62.5 Ce25 Fe12.5,-0.020809973,0.032336233,0.051967464,1.515,0.327701442,10.125,5.333026952,2.375,0.664211164,58.87308663,65.61087685,1.41875,0.347998479,65.625,27.93216573,2.14E-07,159.625,136.2747009,1076.79375,388.6392442,-0.522828965,0.516129032,0.161290323,0.258064516,0.064516129,0.300797119,0.131327983,0.10160735,-0.124989766
6119,Al65Ce25Fe10,0,Al65 Ce25 Fe10,-0.025531564,0.034241272,0.034246744,1.5095,0.32930996,10.25,5.48400013,2.35,0.67118928,58.15150009,67.65660279,1.415,0.358834748,66.1,28.80078382,2.13E-07,163.5,139.5484231,1054.8555,363.6885587,-0.511693953,0.533333333,0.173333333,0.226666667,0.066666667,0.275858296,0.128714161,0.098757914,-0.135157479
6120,Ce25Cu25Mg50,0,Ce25 Cu25 Mg50,-0.017875971,0.020144229,0.055024373,1.41,0.371052557,4.75,4.679743583,2,1.264911064,63.068,59.80556204,1.55,0.232379001,62.5,22.28003591,2.11E-07,182.75,176.3300882,1067.9425,224.5142665,-0.216309267,0.368421053,0,0.578947368,0.052631579,0.901271497,0.127547671,0.070713094,-0.062273909
6121,Al62.5Ce25.5Fe12,0,Al62.5 Ce25.5 Fe12,-0.023108001,0.033736049,0.053754127,1.51145,0.32888263,10.105,5.36856962,2.375,0.665025341,59.29444163,66.16040695,1.421,0.350915668,65.48,28.1521884,2.18E-07,159.28,136.9843665,1073.07875,382.4914646,-0.526678496,0.518806744,0.162127108,0.252918288,0.06614786,0.294763898,0.131476478,0.102588009,-0.126991371
6122,Ce30Mg40Ni30,0,Ce30 Mg40 Ni30,-0.012030184,0.017034685,0.014408763,1.433,0.396387093,5,4.156047073,2.2,1.206045378,69.36482,59.64589389,1.56,0.245875061,58.9,21.89126019,2.61E-07,94.6,75.99282263,1208,425.4943649,-0.306718495,0.4,0,0.54,0.06,0.712520182,0.139942343,0.089319935,-0.091157064
6123,Al15Fe56.7Tb28.3,0,Al15 Fe56.7 Tb28.3,-0.00063606,0.006104445,0.020881204,1.59041,0.418082938,9.599,2.548387819,2.85,0.470514767,80.68721984,66.08079408,1.47655,0.236389789,53.945,24.68902139,3.86E-07,83.723,92.58930512,1627.8645,398.2528837,-0.320462157,0.246944067,0.018520805,0.420051858,0.31448327,1.061053243,0.156250825,0.096373807,-0.053646717
6124,Al0Fe66.7Tb33.3,0,Fe66.7 Tb33.3,-0.005026941,0.005026941,0.000471405,1.58691,0.51618795,8.999,2.121320344,3,0,90.17075655,72.88881449,1.51655,0.247487373,49.345,24.74873734,4.50E-07,57.023,48.7903679,1750.394,128.6934342,0.024317754,0.222246916,0,0.44471608,0.333037004,3.474119505,0.16928515,0.068779545,-0.065408719
6125,Al85Cu10La5,0,Al85 Cu10 La5,0.016487955,0.016487955,0.036421568,1.6135,0.284192003,12.3,4.304451404,2.15,0.693636847,36.23418131,50.44828877,1.295,0.297632165,76.85,20.08730943,5.54E-08,240.4,139.50776,988.8765,262.7931233,-0.154558667,0.5,0.223684211,0.276315789,0,0.590066193,0.079680342,0.044163699,-0.013786275
6126,Al90La5Ni5,0,Al90 La5 Ni5,0.011955069,0.011966679,0.052489066,1.5995,0.306636064,12.35,5.213029414,2.1,0.697485832,34.16332824,58.12625244,1.29,0.355649387,77,24.37322412,5.87E-08,216.7,130.8209009,986.173,416.900279,-0.170575609,0.597014925,0.268656716,0.134328358,0,0.292112318,0.075112994,0.041981782,-0.012655417
6127,La5Mg90Ni5,0,La5 Mg90 Ni5,0.022396216,0.024636007,0.021613145,1.3295,0.327354259,2.45,4.058691042,1.2,1.394971665,31.7544435,59.74256848,1.515,0.244120041,70.7,20.33636073,7.40E-08,149.2,80.60111997,976.75,423.3533283,-0.02836741,0.816326531,0,0.183673469,0,1.42346006,0.060770014,0.03991071,-0.002713359
6128,Al10La10Ni80,0,Al10 La10 Ni80,-0.025209025,0.0305929,0.011664237,1.799,0.428022127,9.6,4.072865735,2.9,0.514495755,63.54342086,46.03193043,1.4,0.318544484,64.9,19.40967012,1.22E-07,97.6,88.09152994,1595.047,466.7591389,-0.338310508,0.23255814,0.011627907,0.755813953,0,0.492694335,0.137374262,0.086732505,-0.047268453
6129,Al10Cu80La10,0,Al10 Cu80 La10,-0.025209025,0.0305929,0.011664237,1.791,0.421931832,10.4,4.352146191,2.9,0.514495755,67.42550086,44.93624335,1.4,0.318544484,68.9,20.92634141,7.80E-08,344.8,207.5937775,1298.863,225.2314472,-0.227595702,0.127659574,0.010638298,0.861702128,0,0.806161608,0.137374262,0.071939984,-0.070393884
6130,Al20La10Ni70,0,Al20 La10 Ni70,0.023040173,0.024442395,0.066325658,1.769,0.372211371,9.9,3.813591255,2.8,0.589767825,60.37223472,42.77615046,1.39,0.281301324,66.2,17.98308384,1.17E-07,112,96.84815547,1515.594,488.479841,-0.517071686,0.253164557,0.025316456,0.721518987,0,0.440812991,0.135333821,0.109984156,-0.114615945
6131,Al30La10Ni60,0,Al30 La10 Ni60,0.008528868,0.017865077,0.047140452,1.739,0.342563863,10.2,3.741657387,2.7,0.623609564,57.20104858,41.78567783,1.38,0.265622958,67.5,17.53567792,1.13E-07,126.4,101.6169277,1436.141,495.9543744,-0.633427432,0.277777778,0.041666667,0.680555556,0,0.398866832,0.132428815,0.128359478,-0.163958389
6132,Al30Cu60La10,0,Al30 Cu60 La10,0.008528868,0.017865077,0.047140452,1.733,0.337037749,10.8,3.741657387,2.7,0.623609564,60.11260858,42.10227289,1.38,0.265622958,70.5,17.69337604,7.99E-08,311.8,168.6831349,1214.003,258.3964511,-0.373967647,0.179487179,0.038461538,0.782051282,0,0.878213624,0.132428815,0.089875296,-0.113404224
6133,Al40La10Ni50,0,Al40 La10 Ni50,-0.006062912,0.017318425,0,1.709,0.324858059,10.5,3.771490147,2.6,0.643267521,54.02986244,42.01612778,1.37,0.261296502,68.8,17.61464908,1.08E-07,140.8,105.2317639,1356.688,496.9927964,-0.687411596,0.307692308,0.061538462,0.630769231,0,0.36590447,0.128657982,0.136067656,-0.181726877
6134,Al50La10Ni40,0,Al50 La10 Ni40,0.019162374,0.019162374,0,1.679,0.314173793,10.8,3.886315514,2.5,0.656532164,50.8586763,43.24819707,1.36,0.265550826,70.1,18.12266632,1.04E-07,155.2,108.7131626,1277.235,493.1817445,-0.676887394,0.344827586,0.086206897,0.568965517,0,0.3393412,0.123997942,0.127621232,-0.171436482
6135,Al50Cu40La10,0,Al50 Cu40 La10,0.019162374,0.019162374,0,1.675,0.309128363,11.2,3.796550158,2.5,0.656532164,52.7997163,43.96123444,1.36,0.265550826,72.1,17.81562662,8.19E-08,278.8,154.8077785,1129.143,264.1181004,-0.394411549,0.258064516,0.080645161,0.661290323,0,0.753049906,0.123997942,0.08495792,-0.101641023
6136,Al60La10Ni30,0,Al60 La10 Ni30,0.018059902,0.018059902,0.053452248,1.649,0.308787953,11.1,4.102844542,2.4,0.666666667,47.68749016,45.65678843,1.35,0.278886676,71.4,19.13112647,9.93E-08,169.6,112.8095741,1197.782,483.540425,-0.611088738,0.392156863,0.117647059,0.490196078,0,0.317094553,0.118398207,0.106278445,-0.139615442
6137,Al70Cu20La10,0,Al70 Cu20 La10,0.008959698,0.009146453,0.062360956,1.617,0.304962578,11.6,4.383764513,2.3,0.675663925,45.48682402,50.59736677,1.34,0.305386427,73.7,20.53681742,8.38E-08,245.8,149.3228192,1044.283,257.336521,-0.33249155,0.391304348,0.152173913,0.456521739,0,0.540490999,0.111771615,0.066145074,-0.069773398
6138,Al80Cu10La10,0,Al80 Cu10 La10,-0.000112345,0.004169484,0.012892051,1.588,0.31593,11.8,5.133511583,2.2,0.685994341,41.83037788,58.55878388,1.33,0.358099559,74.5,24.07402799,8.48E-08,229.3,149.6899737,1001.853,242.9136642,-0.272583293,0.5,0.210526316,0.289473684,0,0.399606284,0.103976338,0.054319923,-0.051817159
6139,Cu15La10Mg75,0,Cu15 La10 Mg75,-0.023321341,0.024108734,0.03967864,1.3775,0.35855936,3.45,5.005552473,1.5,1.360827635,41.651197,55.40902084,1.5225,0.238921186,68.85,18.78582996,9.71E-08,181.3,159.8395028,1015.2155,258.867641,-0.096343371,0.536231884,0,0.463768116,0,1.309241985,0.098409594,0.049362861,-0.022572047
6140,Cu10La10Mg80,0,Cu10 La10 Mg80,0.020814799,0.024407643,0.04322629,1.348,0.33332549,3,4.601789933,1.4,1.371988681,39.689147,60.16253479,1.53,0.252050415,68.9,20.52903253,9.84E-08,169.3,151.797175,993.477,249.8557688,-0.072379931,0.633333333,0,0.366666667,0,1.306498704,0.086074538,0.044636445,-0.005452303
6141,La10Mg85Ni5,0,La10 Mg85 Ni5,0.012301219,0.018118518,0.033014624,1.319,0.290276381,2.5,3.392555668,1.3,1.387273694,37.484467,67.25778414,1.5375,0.274506418,68.7,23.2549447,1.03E-07,141.85,88.37158896,990.25,364.2966213,-0.049874041,0.8,0,0.2,0,1.185054229,0.070736589,0.040037705,-0.009224936
6142,Al30La15Ni55,0,Al30 La15 Ni55,0.01320627,0.01320627,0,1.6985,0.371374785,9.85,4.140172175,2.7,0.59914469,61.21165208,46.41778834,1.41,0.302129196,65.8,19.50936659,1.40E-07,122.5,102.4582467,1409.391,472.8625889,-0.749538446,0.291970803,0.04379562,0.664233577,0,0.377261264,0.150090517,0.152173276,-0.208801116
6143,Al40La15Ni45,0,Al40 La15 Ni45,0.015090067,0.015090067,0.040824829,1.6685,0.35174998,10.15,4.21524527,2.6,0.624695048,58.04046594,47.14494109,1.4,0.300406229,67.1,19.79529385,1.35E-07,136.9,107.4477752,1329.938,471.96452,-0.800084792,0.325203252,0.06504065,0.609756098,0,0.346426029,0.144954931,0.158912735,-0.235520189
6144,Al50La15Ni35,0,Al50 La15 Ni35,0.00596247,0.006610183,0.070710678,1.6385,0.33942769,10.45,4.387717643,2.5,0.642824347,54.8692798,49.01161285,1.39,0.308019534,68.4,20.56796836,1.31E-07,151.3,112.4079789,1250.485,464.530573,-0.773612828,0.366972477,0.091743119,0.541284404,0,0.319733978,0.139046666,0.145291085,-0.216613004
6145,Al70La15Ni15,0,Al70 La15 Ni15,-0.012208243,0.012208243,0.017496355,1.5785,0.332868762,11.05,5.194600174,2.3,0.672021505,48.52690752,58.02647457,1.37,0.361002189,71,24.34960422,1.22E-07,180.1,126.9068747,1091.579,414.2530664,-0.549706751,0.49382716,0.172839506,0.333333333,0,0.268946952,0.124633658,0.086452153,-0.126296811
6146,Al75La15Ni10,0,Al75 La15 Ni10,-0.009319765,0.016183124,0.056242913,1.5635,0.336476844,11.2,5.590998056,2.25,0.680413817,46.94131445,62.48390462,1.365,0.388968246,71.65,26.22445847,1.20E-07,187.3,133.2491401,1051.8525,382.3796476,-0.469067097,0.540540541,0.202702703,0.256756757,0,0.252332815,0.120408599,0.072709873,-0.105973683
6147,Al80La15Ni5,0,Al80 La15 Ni5,-0.013799824,0.019161457,0.061491166,1.5485,0.344391091,11.35,6.163808669,2.2,0.69109474,45.35572138,68.93034507,1.36,0.429855929,72.3,28.93688448,1.17E-07,194.5,142.3591212,1012.126,325.4411603,-0.381344741,0.597014925,0.23880597,0.164179104,0,0.228497271,0.11589307,0.062511102,-0.091466532
6148,Cu15La15Mg70,0,Cu15 La15 Mg70,0.019249749,0.023308906,0.042213824,1.367,0.34572971,3.5,4.648967974,1.6,1.34404301,47.3812205,59.90057386,1.545,0.261200701,66.85,20.85936009,1.26E-07,173.95,158.5332467,1028.7155,245.8821118,-0.123044861,0.528571429,0,0.471428571,0,1.149927156,0.105582616,0.052671577,-0.032474841
6149,La15Mg80Ni5,0,La15 Mg80 Ni5,0.002175559,0.0132787,0.040965848,1.3085,0.271055152,2.55,3.016125814,1.4,1.382189481,43.2144905,70.6378071,1.56,0.28858895,66.7,24.56243947,1.31E-07,134.5,91.89789922,1003.75,331.508031,-0.068313849,0.784313725,0,0.215686275,0,1.063306521,0.078307856,0.041869658,-0.017727935
6150,Al10La20Ni70,0,Al10 La20 Ni70,0.007246153,0.007525998,0,1.718,0.474011557,8.9,4.542073842,2.9,0.442325868,71.56462786,51.53493841,1.46,0.363856159,61.5,21.76205313,1.76E-07,89.8,84.55715844,1541.547,431.3983101,-0.470820747,0.253164557,0.012658228,0.734177215,0,0.422551182,0.172245001,0.101978406,-0.091780161
6151,Al10Cu70La20,0,Al10 Cu70 La20,0.007246153,0.007525998,0,1.711,0.467855886,9.6,4.943155127,2.9,0.442325868,74.96144786,49.7645211,1.46,0.363856159,65,23.84734057,1.38E-07,306.1,227.7445652,1282.386,196.4363606,-0.332661247,0.151162791,0.011627907,0.837209302,0,0.566896202,0.172245001,0.08379787,-0.112777691
6152,Al20La20Ni60,0,Al20 La20 Ni60,0.012118374,0.012118374,0.05756396,1.688,0.422441881,9.2,4.423960733,2.8,0.534522484,68.39344172,49.88975088,1.45,0.338061702,62.8,21.01699992,1.72E-07,104.2,96.2674845,1462.094,448.7971689,-0.690064985,0.277777778,0.027777778,0.694444444,0,0.390248165,0.167318768,0.140851621,-0.166332944
6153,Al20Cu60La20,0,Al20 Cu60 La20,0.012118374,0.012118374,0.05756396,1.682,0.416824732,9.8,4.65985898,2.8,0.534522484,71.30500172,48.97156251,1.45,0.338061702,65.8,22.30310677,1.39E-07,289.6,203.5867663,1239.956,221.8259855,-0.472268878,0.179487179,0.025641026,0.794871795,0,0.588721963,0.167318768,0.11087256,-0.15694327
6154,Al30Cu50La20,0,Al30 Cu50 La20,0.002963384,0.004372547,0.020203051,1.653,0.385672852,10,4.579054699,2.7,0.581987695,67.64855558,49.51485493,1.44,0.328486264,66.6,21.78487193,1.40E-07,273.1,188.4473487,1197.526,233.3515901,-0.556692726,0.214285714,0.042857143,0.742857143,0,0.565754052,0.161756675,0.127198593,-0.188521961
6155,Al40Cu40La20,0,Al40 Cu40 La20,-0.006163446,0.007638253,0.039385867,1.624,0.365427831,10.2,4.636809248,2.6,0.612372436,63.99210944,51.08808057,1.43,0.329772649,67.4,21.96019126,1.41E-07,256.6,178.0108845,1155.096,238.3710222,-0.589663965,0.258064516,0.064516129,0.677419355,0,0.519000626,0.155525449,0.129494548,-0.193784145
6156,Al50Cu30La20,0,Al50 Cu30 La20,-0.015262115,0.015262115,0.032444284,1.595,0.352468255,10.4,4.826004826,2.5,0.635000635,60.3356633,53.79146714,1.42,0.341013669,68.2,22.7808635,1.42E-07,240.1,170.3804566,1112.666,238.8450191,-0.579550558,0.314814815,0.092592593,0.592592593,0,0.45705453,0.148575166,0.120095086,-0.183847137
6157,Al70La20Ni10,0,Al70 La20 Ni10,-0.023334939,0.026345698,0.072843136,1.538,0.34840007,10.7,5.825356865,2.3,0.675663925,52.53751102,65.15616313,1.4,0.407804301,69.3,27.35475477,1.49E-07,176.2,135.7183785,1064.829,359.1771072,-0.559371492,0.540540541,0.189189189,0.27027027,0,0.23981386,0.132194446,0.089396131,-0.150832298
6158,Al80Cu0La20,0,Al80 La20,0.030723661,0.031717501,0.031426968,1.508,0.360624458,11,7.071067812,2.2,0.707106781,49.36632488,79.14217087,1.39,0.494974747,70.6,33.23401872,1.45E-07,190.6,156.9777054,985.376,183.5154229,-0.380231354,0.666666667,0.266666667,0.066666667,0,0.168565167,0.122503329,0.075246321,-0.135957508
6159,Cu20La20Mg60,0,Cu20 La20 Mg60,0.017701066,0.021339797,0.044019499,1.386,0.360218188,4,4.705619741,1.8,1.309307341,55.073294,59.58093004,1.56,0.27189809,64.8,21.25357113,1.53E-07,178.6,166.3464543,1063.954,240.9688794,-0.170796312,0.45,0,0.55,0,1.030125121,0.122105608,0.062014299,-0.059131605
6160,Al10La25Ni65,0,Al10 La25 Ni65,-3.76E-05,0.00241365,0.023241476,1.6775,0.485367575,8.55,4.677204039,2.9,0.422158527,75.57523136,53.10296422,1.49,0.376013482,59.8,22.42964799,2.03E-07,85.9,84.0625651,1514.797,420.345268,-0.513553736,0.264900662,0.013245033,0.721854305,0,0.398635928,0.18162227,0.10888008,-0.116058421
6161,Al15La25Ni60,0,Al15 La25 Ni60,-0.004618191,0.00662487,0.026051302,1.6625,0.457704319,8.7,4.632435586,2.85,0.479301293,73.98963829,52.42524426,1.485,0.363355235,60.45,22.11548314,2.01E-07,93.1,91.30672987,1475.0705,429.2767984,-0.632042589,0.277777778,0.020833333,0.701388889,0,0.385611412,0.17872221,0.127799114,-0.145320527
6162,Al65La25Ni10,0,Al65 La25 Ni10,0.024341735,0.028253767,0.049065338,1.5125,0.35743517,10.2,5.980165235,2.35,0.67118928,58.13370759,66.92463898,1.435,0.420454728,66.95,28.10332773,1.79E-07,165.1,137.2184065,1077.8055,342.1944637,-0.632401774,0.540540541,0.175675676,0.283783784,0,0.23182503,0.140718737,0.105886905,-0.187529678
6163,Al70La25Ni5,0,Al70 La25 Ni5,0.019059979,0.025474885,0.043744488,1.4975,0.357484187,10.35,6.435068948,2.3,0.68695714,56.54811452,72.01500001,1.43,0.451215587,67.6,30.24023661,1.76E-07,172.3,145.5443868,1038.079,290.1367689,-0.549986451,0.597014925,0.208955224,0.194029851,0,0.207499232,0.13580196,0.09727988,-0.183277629
6164,Cu25La25Mg50,0,Cu25 La25 Mg50,0.01616875,0.018500316,0.036021908,1.405,0.377412241,4.5,4.774934555,2,1.264911064,62.7653675,59.18217411,1.575,0.284604989,62.75,21.7324642,1.80E-07,183.25,175.5525562,1099.1925,234.7336914,-0.212594101,0.388888889,0,0.611111111,0,0.926993377,0.136730748,0.071384185,-0.073099509
6165,Cu20La25Mg55,0,Cu20 La25 Mg55,0.007523299,0.019205603,0.04342595,1.3755,0.358228015,4.05,4.536963039,1.9,1.289909123,60.8033175,61.61906513,1.5825,0.284970144,62.8,22.31026444,1.81E-07,171.25,168.0120419,1077.454,232.5378887,-0.186957122,0.444444444,0,0.555555556,0,0.953416328,0.127123529,0.064558418,-0.074561004
6166,Al0La30Ni70,0,La30 Ni70,-0.012221977,0.012221977,0.022329688,1.667,0.572756493,7.9,4.949747468,3,0,82.757021,56.71849863,1.53,0.424264069,56.8,24.04163056,2.35E-07,67.6,55.15432893,1567.5,378.3021279,-0.27961727,0.253164557,0,0.746835443,0,0.351009819,0.193719416,0.101845131,-0.164096842
6167,Al10Cu60La30,0,Al10 Cu60 La30,-0.021375433,0.021375433,0.048808518,1.631,0.486957676,8.8,5.228129047,2.9,0.40824829,82.49739486,52.32122174,1.52,0.385140667,61.1,25.23555693,1.98E-07,267.4,235.9788126,1265.909,181.0941619,-0.386192177,0.179487179,0.012820513,0.807692308,0,0.474431221,0.187427365,0.091376111,-0.119569051
6168,Al40Cu30La30,0,Al40 Cu30 La30,0.028514186,0.030405405,0.041573971,1.544,0.387110508,9.4,5.257029925,2.6,0.603022689,71.52805644,57.4032206,1.49,0.374165739,63.5,24.91348667,2.00E-07,217.9,185.2937471,1138.619,220.6388145,-0.654747818,0.314814815,0.074074074,0.611111111,0,0.392239272,0.165106582,0.137472992,-0.182454788
6169,Al50Cu20La30,0,Al50 Cu20 La30,0.017946889,0.025845007,0.068493489,1.515,0.372058355,9.6,5.570660469,2.5,0.635000635,67.8716103,61.61121507,1.48,0.393700394,64.3,26.30497316,2.01E-07,201.4,175.5233649,1096.189,218.9983477,-0.639142857,0.391304348,0.108695652,0.5,0,0.33229336,0.156330648,0.127381568,-0.182070787
6170,Al55La30Ni15,0,Al55 La30 Ni15,0.012656779,0.023558346,0.028327886,1.502,0.369490293,9.55,5.765725431,2.45,0.650443636,65.31549723,64.57545596,1.475,0.40903263,63.95,27.12577542,2.10E-07,146.8,131.5025592,1130.5085,360.6126409,-0.75465151,0.49382716,0.135802469,0.37037037,0,0.24623741,0.151643758,0.13093445,-0.197109286
6171,Al60La30Ni10,0,Al60 La30 Ni10,0.007362362,0.021267378,0.027216553,1.487,0.364897246,9.7,6.087327456,2.4,0.666666667,63.72990416,68.15303817,1.47,0.429469958,64.6,28.62399925,2.08E-07,154,138.0941708,1090.782,329.3862784,-0.684498104,0.540540541,0.162162162,0.297297297,0,0.226958073,0.146736243,0.119162065,-0.192921999
6172,Al65La30Ni5,0,Al65 La30 Ni5,0.018107904,0.018107904,0.028327886,1.472,0.361799626,9.85,6.505746865,2.35,0.684888432,62.14431109,72.82165001,1.465,0.456962179,65.25,30.5815624,2.06E-07,161.2,146.2631437,1051.0555,279.7063722,-0.608200873,0.597014925,0.194029851,0.208955224,0,0.202579822,0.141588035,0.112187264,-0.19775544
6173,Al70Cu0La30,0,Al70 La30,0.012882984,0.012882984,0.010878566,1.457,0.360624458,10,7.071067812,2.3,0.707106781,60.55871802,79.14217087,1.46,0.494974747,65.9,33.23401872,2.03E-07,168.4,156.9777054,1011.329,183.5154229,-0.524227646,0.666666667,0.233333333,0.1,0,0.160910485,0.13617473,0.109345275,-0.210619522
6174,Cu50La30Mg20,0,Cu50 La30 Mg20,0.020610924,0.025705822,0.031426968,1.542,0.463952167,6.8,5.352117459,2.6,1.016001016,78.305641,53.78930115,1.56,0.332148432,60.5,22.86884061,2.02E-07,235.9,218.2107963,1221.385,210.026374,-0.270126751,0.220588235,0,0.779411765,0,0.675433413,0.177273354,0.08723787,-0.179454783
6175,Cu15La30Mg55,0,Cu15 La30 Mg55,0.006190942,0.016242944,0.026726124,1.3355,0.332806635,3.65,4.077769627,1.9,1.300887271,64.571291,66.01715056,1.6125,0.296615524,60.85,23.84162488,2.11E-07,151.9,160.4325883,1069.2155,222.0524713,-0.167749829,0.506849315,0,0.493150685,0,0.922619855,0.12007939,0.059531831,-0.057786523
6176,La30Mg60Ni10,0,La30 Mg60 Ni10,-0.002193468,0.012275059,0.053452248,1.307,0.301910583,3.1,3.188521078,1.8,1.333333333,62.123981,69.76098346,1.62,0.3,60.4,24.52662952,2.18E-07,109,89.83317873,1084.5,334.968904,-0.153336517,0.64516129,0,0.35483871,0,0.876229141,0.107282727,0.056034249,-0.05573503
6177,Al55La35Ni10,0,Al55 La35 Ni10,0.009226073,0.009226073,0.077034123,1.4615,0.371513884,9.2,6.162978248,2.45,0.661855798,69.32610073,69.02533228,1.505,0.436143599,62.25,28.99458295,2.37E-07,142.9,138.5167317,1103.7585,319.579802,-0.713679535,0.540540541,0.148648649,0.310810811,0,0.224451561,0.150712079,0.127060004,-0.179359577
6178,Al0La40Ni60,0,La40 Ni60,0.026302629,0.029358201,0.062853936,1.586,0.572756493,7.2,4.949747468,3,0,90.778228,56.71849863,1.59,0.424264069,53.4,24.04163056,2.89E-07,59.8,55.15432893,1514,378.3021279,-0.306944286,0.277777778,0,0.722222222,0,0.326831187,0.198695312,0.10568842,-0.255720265
6179,Al10Cu50La40,0,Al10 Cu50 La40,0.015719148,0.026783918,0.015713484,1.551,0.49586045,8,5.41390292,2.9,0.393919299,90.03334186,54.19849521,1.58,0.398488524,57.2,26.12173095,2.57E-07,228.7,239.5628562,1249.432,171.8338608,-0.393674706,0.214285714,0.014285714,0.771428571,0,0.424579434,0.190811758,0.08859029,-0.135137969
6180,Al40Cu20La40,0,Al40 Cu20 La40,0.005584015,0.006097338,0.037684458,1.464,0.394382429,8.6,5.787918451,2.6,0.612372436,79.06400344,63.31463338,1.55,0.410791918,59.6,27.39297355,2.60E-07,179.2,185.5943156,1122.142,206.727866,-0.637439652,0.391304348,0.086956522,0.52173913,0,0.313835002,0.163542939,0.124165919,-0.136771007
6181,Al50Cu10La40,0,Al50 Cu10 La40,0.005280229,0.005514221,0.023570226,1.435,0.375602964,8.8,6.264293999,2.5,0.656532164,75.4075573,69.47342911,1.54,0.44119743,60.4,29.5319815,2.61E-07,162.7,172.2508696,1079.712,201.5399969,-0.627370183,0.5,0.131578947,0.368421053,0,0.249357469,0.152953752,0.123832873,-0.15161825
6182,Al60Cu0La40,0,Al60 La40,-0.003037444,0.003802736,0.016637807,1.406,0.360624458,9,7.071067812,2.4,0.707106781,71.75111116,79.14217087,1.53,0.494974747,61.2,33.23401872,2.62E-07,146.2,156.9777054,1037.282,183.5154229,-0.591518036,0.666666667,0.2,0.133333333,0,0.159101629,0.14137582,0.127723962,-0.18623494
6183,La40Mg10Ni50,0,La40 Mg10 Ni50,0.001133635,0.023692582,0.047140452,1.526,0.510212937,6.4,4.741598741,2.8,0.787838597,87.339388,56.80052887,1.605,0.374223334,54,22.62894088,2.86E-07,66.7,63.23478419,1433.5,399.4872792,-0.322356643,0.3125,0,0.6875,0,0.478016088,0.187450232,0.098388332,-0.206604591
